stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
100166,100166,LUCILE AVE @ HOLDERNESS ST,0 LUCILE AVE SW & HOLDERNESS ST SW,33.742389,-84.426658,,,,,,1
100168,100168,FAIR ST SW @ JOSEPH E LOWERY BLVD,0 FAIR ST SW & JOSEPH E LOWERY BLVD SW,33.749074,-84.418167,,,,,,1
100170,100170,WESTVIEW DR SW @ WESTVIEW PL,0 WESTVIEW DR SW & WESTVIEW PL SW,33.74744,-84.434656,,,,,,1
101002,101002,LEE ST SW @ W END AV SW,LEE ST SW & WEST END AVE SW,33.744253,-84.414009,,,,,,1
101006,101006,LEE ST SW@NORCROSS ST SW,0 LEE & NORCROSS,33.743338,-84.413776,,,,,,1
101008,101008,W END AVE SW @ WELLBORN ST SW,0 WEST END AVE SW & WELLBORN ST SW,33.744547,-84.415271,,,,,,1
101010,101010,PETERS ST SW @ HAYNES ST SW,0 PETERS & HAYNES,33.749241,-84.399785,,,,,,1
101016,101016,ATLANTA STUDENT MOVEMENT BLVD @ WALNUT ST SW,0 ATLANTA STUDENT MOVEMENT BLVD SW & WALNUT ST SW,33.749182,-84.406514,,,,,,1
101022,101022,ATLANTA STUDENT MOVEMENT BLVD @ LAWSHE ST SW,0 ATLANTA STUDENT MOVEMENT BLVD SW & LAWSHE ST SW,33.749365,-84.411219,,,,,,1
101024,101024,ATLANTA STUDENT MOVEMENT BLVD @ JAMES P BRAWLEY DR SW,0 FAIR & JAMES P BRAWLEY,33.749556,-84.412599,,,,,,1
101026,101026,ATLANTA STUDENT MOVEMENT BLVD @ MILTON ST SW,0 FAIR & MILTON,33.749457,-84.414271,,,,,,1
101030,101030,PETERS ST SW @ FAIR ST SW,0 PETERS & FAIR,33.748085,-84.401161,,,,,,1
101036,101036,ATLANTA STUDENT MOVEMENT BLVD @ WALNUT ST SW,0 FAIR & WALNUT,33.74902,-84.406578,,,,,,1
101040,101040,ATLANTA STUDENT MOVEMENT BLVD @ ELM ST SW,0 FAIR & ELM,33.749191,-84.409325,,,,,,1
101042,101042,ATLANTA STUDENT MOVEMENT BLVD @ JOHN HOPE DR SW,0 FAIR & JOHN HOPE,33.749192,-84.410651,,,,,,1
101044,101044,ATLANTA STUDENT MOVEMENT BLVD @ JAMES P BRAWLEY DR SW,0 FAIR & JAMES P BRAWLEY,33.749168,-84.413086,,,,,,
101046,101046,ATLANTA STUDENT MOVEMENT BLVD @ MILTON ST SW,0 FAIR & MILTON,33.749146,-84.414597,,,,,,1
101069,101069,MARTIN L KING JR DR @ JOSEPH E LOWERY BLVD,0 MARTIN LUTHER KING JR DR NW & JOSEPH E LOWERY BLVD NW,33.754678,-84.417739,,,,,,1
101092,101092,WHITEHALL ST SW @ SPRING ST SW,0 WHITEHALL ST SW & WHITEHALL TER SW,33.74608,-84.399046,,,,,,1
101096,101096,WHITEHALL ST SW @ TED TURNER DR SW,0 WHITEHALL ST SW & SPRING ST SW,33.745868,-84.399003,,,,,,1
101098,101098,WHITEHALL ST SW @ 385,0 WHITEHALL ST SW & WHITEHALL TER SW,33.745305,-84.400559,,,,,,1
101100,101100,WHITEHALL ST SW@400,,33.745123,-84.400643,,,,,,1
101104,101104,WHITEHALL ST SW @ WHITEHALL TERR SW,0 WHITEHALL & WHITEHALL,33.744147,-84.40299,,,,,,
101108,101108,MCDANIEL ST SW @ FULTON ST SW,0 MCDANIEL ST SW & FULTON ST SW,33.741302,-84.402942,,,,,,1
101110,101110,WHITEHALL ST SW@WHITEHALL TER SW,0 WHITEHALL ST SW & WHITEHALL TER SW,33.744002,-84.402927,,,,,,1
101124,101124,PETERS ST SW @ FAIR ST SW,0 PETERS ST SW & FAIR ST SW,33.747851,-84.401219,,,,,,1
101126,101126,PETERS ST SW @ HAYNES ST SW,0 PETERS & HAYNES,33.749075,-84.39975,,,,,,1
101133,101133,MARTIN L KING JR DR NW @ PASCHAL BLVD SW,0 MARTIN LUTHER KING JR DR NW & PASCHAL BLVD SW,33.754779,-84.414293,,,,,,1
101135,101135,NORTHSIDE DR @ LARKIN ST,0 NORTHSIDE DR SW & LARKIN ST SW,33.748055,-84.405154,,,,,,1
101137,101137,NORTHSIDE DR SW @ GREENSFERRY AVE SW,0 NORTHSIDE DR SW & GREENSFERRY AVE SW,33.746084,-84.406794,,,,,,1
101139,101139,MARTIN L KING JR DR @ PASCHAL BLVD SW,0 MARTIN LUTHER KING JR DR NW & PASCHAL BLVD SW,33.754609,-84.414402,,,,,,1
101144,101144,MARTIN L KING JR DR @ SUNSET AVE,0 MARTIN LUTHER KING J & SUNSET,33.754506,-84.410251,,,,,,1
101156,101156,NORTHSIDE DR SW @ MITCHELL ST SW,0 NORTHSIDE DR SW & MITCHELL ST SW,33.753928,-84.402845,,,,,,1
101162,101162,NORTHSIDE DR SW @ CHAPEL ST SW,0 NORTHSIDE DR SW & CHAPEL ST SW,33.750867,-84.403255,,,,,,1
101165,101165,NORTHSIDE DR SW @ ATLANTA STUDENT MOVEMENT BLVD SW,,33.749396,-84.404349,,,,,,1
101166,101166,NORTHSIDE DR SW @ NELSON ST SW,0 NORTHSIDE DR SW & NELSON ST SW,33.750679,-84.403211,,,,,,1
101168,101168,MARTIN L KING JR DR @ JAMES P BRAWLEY  DR SW,0 MARTIN LUTHER KING JR DR NW & JAMES P BRAWLEY DR SW,33.754673,-84.412825,,,,,,1
101446,101446,MARTIN L KING JR DR @ GRIFFIN ST,0 MARTIN LUTHER KING J & GRIFFIN,33.754536,-84.411523,,,,,,
101448,101448,MARTIN L KING JR DR NW @ SUNSET AVE NW,0 MARTIN LUTHER KING JR DR NW & SUNSET AVE NW,33.754738,-84.409923,,,,,,1
101460,101460,MCDANIEL ST SW @ WHITEHALL ST SW,0 MCDANIEL ST SW & WHITEHALL ST SW,33.743458,-84.40377,,,,,,1
101464,101464,MARTIN L KING JR DR NW @ JAMES P BRAWLEY DR NW,0 MARTIN LUTHER KING JR DR NW & JAMES P BRAWLEY DR NW,33.754736,-84.41263,,,,,,1
101466,101466,MARTIN L KING JR DR NW @ JOSEPH E LOWERY BLVD NW,0 MARTIN LUTHER KING JR DR NW & JOSEPH E LOWERY BLVD NW,33.754759,-84.417391,,,,,,1
101468,101468,W END AVE @ LEE ST,0 W END & LEE,33.744607,-84.414342,,,,,,1
102005,102005,MEMORIAL DR SE @ CAPITOLE AVE,0 MEMORIAL DR SE & FRASER ST SE,33.746845,-84.386727,,,,,,1
102006,102006,MEMORIAL DR SE @ MARTIN ST SE,0 MEMORIAL DR SE & MARTIN ST SE,33.746841,-84.383934,,,,,,1
102007,102007,MEMORIAL DR SE @ CONNALLY ST SE,0 MEMORIAL DR SE & CONNALLY ST SE,33.746833,-84.381564,,,,,,1
102009,102009,MEMORIAL DR SE @ HILL ST SE,0 MEMORIAL DR SE & HILL ST SE,33.74679,-84.379031,,,,,,1
102011,102011,HILL ST SE @ WOODWARD AVE SE,0 HILL ST SE & WOODWARD AVE SE,33.745662,-84.379324,,,,,,1
102022,102022,PEACHTREE ST SW @ MITCHELL ST SW,0 PEACHTREE ST SW & TRINITY AVE SW,33.750787,-84.393057,,,,,,1
102026,102026,PRYOR ST SW@MEMORIAL DR SW,0 PRYOR ST SW & MEMORIAL DR SW,33.747202,-84.39437,,,,,,1
102028,102028,PRYOR ST SW @ GARNETT ST SW,0 PRYOR ST SW & GARNETT ST SW,33.748089,-84.393686,,,,,,1
102030,102030,PRYOR ST SW @ TRINITY AVE SW,0 PRYOR & TRINITY,33.74945,-84.392775,,,,,,1
102032,102032,PRYOR ST @ MARTIN L KING JR DR,0 PRYOR & MARTIN LUTHER KING J,33.751593,-84.391066,,,,,,1
102042,102042,DECATUR ST SE @ PEACHTREE CENTER AVE,0 DECATUR ST SE & PEACHTREE CENTER AVE SE,33.753105,-84.38757,,,,,,1
102044,102044,DECATUR ST SE @ COLLINS ST SE,0 DECATUR ST SE & COLLINS ST SE,33.7523,-84.386449,,,,,,1
102046,102046,DECATUR ST @ PIEDMONT AVE,0 DECATUR & PIEDMONT,33.75143,-84.384945,,,,,,1
102052,102052,PRYOR ST SW@ALICE ST SW,0 PRYOR ST SW & ALICE ST SW,33.742933,-84.39454,,,,,,1
102053,102053,PRYOR ST SW@FULTON ST SW,0 PRYOR ST SW & FULTON ST SW,33.74202,-84.39455,,,,,,
102054,102054,CENTRAL AVE SW @ ALICE ST SW,0 CENTRAL AVE SW & ALICE ST SW,33.742935,-84.393322,,,,,,
102056,102056,CENTRAL AVE SW@PULLIAM ST SW,0 CENTRAL & PULLIAM,33.747414,-84.392334,,,,,,1
102060,102060,CENTRAL AVE SW @ MITCHELL ST SW,0 CENTRAL AVE SW & MITCHELL ST SW,33.749512,-84.390693,,,,,,1
102062,102062,MARTIN LUTHER KING J DR SW @ PRYOR ST,0 MARTIN LUTHER KING J & PRYOR,33.75141,-84.39075,,,,,,1
102074,102074,FORSYTH ST SW @ TRINITY AVE SW,0 FORSYTH ST SW & TRINITY AVE SW,33.750585,-84.395177,,,,,,1
102078,102078,TRINITY AVE SW @ TED TURNER DR SW,,33.750513,-84.396264,,,,,,1
102110,102110,WINDSOR ST SW@EUGENIA ST SW,0 WINDSOR & EUGENIA,33.743068,-84.398382,,,,,,1
102112,102112,WINDSOR ST SW@FULTON ST SW,0 WINDSOR & FULTON,33.74199,-84.39838,,,,,,
102124,102124,AUBURN AVE NE @ PIEDMONT AVE NE,0 AUBURN AVE NE & PIEDMONT AVE NE,33.755507,-84.382255,,,,,,1
102148,102148,MITCHELL ST SW @ PRYOR ST SW,0 MITCHELL ST SW & PRYOR ST SW,33.750329,-84.392066,,,,,,1
102152,102152,MARTIN L KING J DR @ COURTLAND ST,0 MARTIN LUTHER KING JR DR SW & COURTLAND ST SE,33.750043,-84.388393,,,,,,1
102156,102156,MARTIN L KING JR DR @ PEACHTREE ST,0 MARTIN LUTHER KING JR DR SW & PRYOR ST SW,33.751939,-84.39183,,,,,,1
102170,102170,DECATUR ST SE @ PIEDMONT AVE SE,0 DECATUR ST SE & COLLINS ST SE,33.75154,-84.385666,,,,,,1
102172,102172,DECATUR ST SE @ BELL ST SE,0 DECATUR ST SE & BELL ST SE,33.749797,-84.380316,,,,,,1
102173,102173,DECATUR ST SE @ JESSE HILL JR DR SE,,33.7506,-84.384285,,,,,,1
102174,102174,DECATUR ST SE @ PRATT ST SE,0 DECATUR ST SE & PRATT ST SE,33.749894,-84.382914,,,,,,1
102178,102178,EDGEWOOD AVE SE @ COURTLAND ST SE,0 EDGEWOOD AVE SE & COURTLAND ST SE,33.754539,-84.38419,,,,,,1
102180,102180,EDGEWOOD AVE @ PEACHTREE CENTER AVE,0 EDGEWOOD & PEACHTREE CENTER,33.754513,-84.386169,,,,,,1
102222,102222,WINDSOR ST SW @ EUGENIA ST SW,0 WINDSOR & EUGENIA,33.743098,-84.398064,,,,,,1
102224,102224,WINDSOR ST SW@FULTON ST SW,0 WINDSOR & FULTON,33.74169,-84.39812,,,,,,1
102226,102226,MARIETTA ST NW @ BROAD ST (FIVE POINTS STATION),0 MARIETTA ST NW & BROAD ST NW,33.754992,-84.390659,,,,,,1
102228,102228,DECATUR ST @ KIMBALL WAY,0 DECATUR ST SE & KIMBALL WAY SE,33.753597,-84.388581,,,,,,
102248,102248,ALABAMA ST @ PEACHTREE ST (FIVE POINTS STATION),0 ALABAMA ST SW & PEACHTREE ST SW,33.753183,-84.391353,,,,,,1
102252,102252,HANK AARON DR SE @ FULTON ST SE,0 HANK AARON & FULTON,33.7416,-84.387733,,,,,,1
102253,102253,CAPITOL AVE @ MEMORIAL DR,0 CAPITOL & MEMORIAL,33.746281,-84.387703,,,,,,1
102262,102262,MITCHELL ST SW @ CENTRAL AVE SW,0 MITCHELL ST SW & CENTRAL AVE SW,33.74963,-84.390687,,,,,,1
102274,102274,ALABAMA ST @ FORSYTH ST (FIVE POINTS STATION),0 ALABAMA ST SW & FORSYTH ST SW,33.753809,-84.392419,,,,,,1
102282,102282,DECATUR ST SE @ COLLINS ST SE,0 DECATUR ST SE & COLLINS ST SE,33.752282,-84.386602,,,,,,1
102289,102289,FORSYTH ST @ ALABAMA ST (FIVE POINTS STATION),0 FORSYTH ST SW & ALABAMA ST SW,33.754015,-84.392419,,,,,,1
102292,102292,FORSYTH ST @ ALABAMA ST (FIVE POINTS STATION),0 FORSYTH ST SW & ALABAMA ST SW,33.753944,-84.392626,,,,,,1
102294,102294,FORSYTH ST @ MARTIN L KING JR DR,0 FORSYTH ST SW & MARTIN LUTHER KING JR DR SW,33.752547,-84.393592,,,,,,1
102296,102296,FORSYTH ST SW @ MITCHELL ST SW,0 FORSYTH ST SW & MITCHELL ST SW,33.751571,-84.394319,,,,,,1
102298,102298,AUBURN AVE @ EQUITABLE PL NE,0 AUBURN AVE NE & EQUITABLE PL NE,33.755584,-84.387626,,,,,,1
102308,102308,PEACHTREE ST @ DECATUR ST,0 PEACHTREE ST NE & DECATUR ST SE,33.754203,-84.389813,,,,,,1
102310,102310,PEACHTREE ST NE @ EDGEWOOD AVE SE,0 PEACHTREE ST NE & EDGEWOOD AVE NE,33.754637,-84.389637,,,,,,1
102526,102526,BELL ST SE @ PRATT ST SE,0 BELL ST SE & PRATT ST SE,33.752715,-84.379623,,,,,,1
102530,102530,DECATUR ST @ 263,263 DECATUR ST SE & MOORE ST SE,33.749743,-84.381088,,,,,,1
102534,102534,MITCHELL ST @ PEACHTREE ST,0 MITCHELL & PEACHTREE,33.750915,-84.393191,,,,,,1
102540,102540,WALL ST @ PRYOR ST,0 WALL ST SE & PRYOR ST SE,33.753229,-84.389211,,,,,,1
102544,102544,PRYOR ST@RAWSON ST,0 PRYOR ST SW & RAWSON ST SW,33.744606,-84.39452,,,,,,1
102546,102546,CENTRAL AVE@PULLIAM ST,0 CENTRAL & PULLIAM,33.743984,-84.393218,,,,,,1
102554,102554,TED TURNER DR SW @ BROTHERTON ST SW,0 SPRING & BROTHERTON,33.749164,-84.398123,,,,,,1
102558,102558,AUBURN AVE @ COURTLAND ST,0 AUBURN AVE NE & COURTLAND ST NE,33.755524,-84.384017,,,,,,1
103022,103022,MEMORIAL DR SE @ CONNALLY ST SE,0 MEMORIAL DR SE & CONNALLY ST SE,33.746896,-84.381347,,,,,,1
103024,103024,MEMORIAL DR SE @ MARTIN ST SE,0 MEMORIAL DR SE & MARTIN ST SE,33.74694,-84.383749,,,,,,1
103026,103026,MEMORIAL DR SE @ FRASER ST SE,0 MEMORIAL DR SE & FRASER ST SE,33.746965,-84.386347,,,,,,1
103032,103032,JACKSON ST SE @ LUCY ST,JACKSON ST SE & LUCY ST SE,33.752351,-84.374122,,,,,,1
103034,103034,JACKSON ST SE @ DECATUR ST SE,0 JACKSON ST SE & DECATUR ST SE,33.750722,-84.373631,,,,,,1
103052,103052,AUBURN AVE NE @ JESSE HILL JR DR NE,0 AUBURN AVE NE & JESSE HILL JR DR NE,33.755472,-84.379962,,,,,,1
103060,103060,BOULEVARD NE @ OLD WHEAT ST NE,0 BOULEVARD NE & OLD WHEAT ST NE,33.755851,-84.37208,,,,,,1
103083,103083,HILL ST SE @ WOODWARD AVE SE,0 HILL ST SE & WOODWARD AVE SE,33.745528,-84.379248,,,,,,1
103090,103090,MEMORIAL DR SE@POWELL ST SE,0 MEMORIAL DR SE & POWELL ST SE,33.746697,-84.365607,,,,,,1
103092,103092,MEMORIAL DR SE@BEREAN AVE SE,0 MEMORIAL DR SE & BEREAN AVE SE,33.746697,-84.366531,,,,,,1
103094,103094,MEMORIAL DR SE@CAMERON ST SE,0 MEMORIAL DR SE & CAMERON ST SE,33.746625,-84.365226,,,,,,1
103095,103095,MEMORIAL DR SE@BOULEVARD SE,0 MEMORIAL DR SE & BOULEVARD SE,33.746812,-84.36802,,,,,,1
103097,103097,MEMORIAL DR SE@BEREAN AVE SE,0 MEMORIAL & BEREAN,33.7466,-84.366961,,,,,,1
103098,103098,MEMORIAL DR SE@BOULEVARD  SE,0 MEMORIAL DR SE & BOULEVARD SE,33.746669,-84.368139,,,,,,1
103100,103100,MEMORIAL DR SE@PARK AVE SE,0 MEMORIAL DR SE & PARK AVE SE,33.746686,-84.369716,,,,,,1
103108,103108,DECATUR ST SE @ HILL ST,0 DECATUR ST SE & BELL ST SE,33.749681,-84.37974,,,,,,1
103130,103130,MARIETTA ST NW @ FAIRLIE ST NW,0 MARIETTA ST NW & FAIRLIE ST NW,33.755725,-84.391431,,,,,,1
103134,103134,MARIETTA ST NW @ PEACHTREE ST,0 MARIETTA ST NW & PEACHTREE ST NE,33.754393,-84.390071,,,,,,1
103138,103138,DECATUR ST SE @ CENTRAL AVE SW,0 DECATUR ST SE & CENTRAL AVE SW,33.75306,-84.3877,,,,,,1
103162,103162,AUBURN AVE NE @ HILLIARD ST NE,0 AUBURN AVE NE & HILLIARD ST NE,33.755447,-84.376613,,,,,,1
103168,103168,MEMORIAL DR@ PARK AVE,0 MEMORIAL DR SE & LOOMIS AVE SE,33.746758,-84.37002,,,,,,1
103169,103169,MEMORIAL DR SE @ HILL ST SE,0 MEMORIAL DR SE & HILL ST SE,33.746888,-84.379162,,,,,,1
103170,103170,MEMORIAL DR @ GEORGE ST,MEMORIAL DR SE & OAKLAND AVE SE,33.746836,-84.375825,,,,,,1
103190,103190,JACKSON ST SE @ TODD ST SE,0 JACKSON ST SE & TODD ST SE,33.751438,-84.373643,,,,,,1
103191,103191,JACKSON ST SE @ GARTRELL ST SE,0 JACKSON ST SE & GARTRELL ST SE,33.752798,-84.374187,,,,,,
103193,103193,JACKSON ST SE @ CHAMBERLAIN ST SE,0 JACKSON ST SE & CHAMBERLAIN ST SE,33.753756,-84.374264,,,,,,1
103196,103196,AUBURN AVE @ WILLIAM H BORDERS SR DR,0 AUBURN AVE NE & WM HOLMES BORDERS SR DR NE,33.755465,-84.375167,,,,,,1
103198,103198,MEMORIAL DR @ GRANT ST SE,0 MEMORIAL DR SE & GRANT ST SE,33.746729,-84.375944,,,,,,1
103200,103200,GRANT ST @ MEMORIAL DR,GRANT ST SE & MARTIN LUTHER KING JR DR SE,33.747015,-84.376695,,,,,,1
103202,103202,MEMORIAL DR@CHEROKEE AVE,0 MEMORIAL & CHEROKEE,33.746719,-84.373539,,,,,,1
103900,103900,KING MEMORIAL STATION,365 DECATUR ST SE & GRANT ST SE,33.749978,-84.375881,,,,,,1
104012,104012,MORELAND AVE SE @ SANDERS AVE SE,0 MORELAND AVE SE & SANDERS AVE SE,33.741948,-84.349267,,,,,,1
104013,104013,MORELAND AVE SE @ GLENWOOD AVE,0 MORELAND & GLENWOOD,33.740623,-84.349403,,,,,,1
104048,104048,MEMORIAL DR SE@MORELAND AVE SE,2888 MEMORIAL DR SE & MORELAND AVE SE,33.747641,-84.348541,,,,,,1
104050,104050,MEMORIAL DR SE@MORELAND AVE SE,2888 MEMORIAL DR SE & MORELAND AVE SE,33.74757,-84.348269,,,,,,1
104052,104052,MEMORIAL DR SE@FLAT SHOALS AVE SE,0 MEMORIAL & FLAT SHOALS,33.747425,-84.350372,,,,,,1
104054,104054,MEMORIAL DR SE@HOWELL DR SE,0 MEMORIAL DR SE & HOWELL DR SE,33.747238,-84.350682,,,,,,1
104056,104056,MEMORIAL DR SE@WILBUR AVE SE,0 MEMORIAL & WILBUR,33.747028,-84.352554,,,,,,1
104058,104058,MEMORIAL DR SE@WILBUR AVE SE,0 MEMORIAL & WILBUR,33.746651,-84.353043,,,,,,1
104060,104060,MEMORIAL DR SE@STOVALL ST SE,0 MEMORIAL & STOVALL,33.746696,-84.354233,,,,,,1
104062,104062,MEMORIAL DR SE@STOVALL ST SE,0 MEMORIAL & STOVALL,33.746346,-84.354568,,,,,,1
104064,104064,MEMORIAL DR SE @ GIBSON ST SE,0 MEMORIAL DR SE & GIBSON ST SE,33.746467,-84.355378,,,,,,1
104066,104066,MEMORIAL DR SE@HOLTZCLAW ST SE,0 MEMORIAL & HOLTZCLAW,33.746719,-84.356575,,,,,,1
104068,104068,MEMORIAL DR SE @ CHESTER AVE SE,0 MEMORIAL DR SE & CHESTER AVE SE,33.746627,-84.359052,,,,,,1
104070,104070,MEMORIAL DR SE @ BILL KENNEDY WAY,2888 MEMORIAL DR SE & BILL KENNEDY WAY SE,33.746556,-84.358497,,,,,,1
104076,104076,MEMORIAL DR SE@PEARL ST SE,0 MEMORIAL DR SE & PEARL ST SE,33.746653,-84.362193,,,,,,1
104078,104078,MEMORIAL DR SE @ PEARL ST SE,0 MEMORIAL DR SE & PEARL ST SE,33.746591,-84.361791,,,,,,1
104436,104436,MEMORIAL DR SE@VENICE DR,0 MEMORIAL DR SE & VENICE DR SE,33.747217,-84.286047,,,,,,
105002,105002,FLAT SHOALS AVE SE @ MAY AVE SE,0 FLAT SHOALS AVE SE & MAY AVE SE,33.739058,-84.344049,,,,,,1
105004,105004,FLAT SHOALS AVE SE @ MILTON PL SE,0 FLAT SHOALS AVE SE & MILTON PL SE,33.736149,-84.341777,,,,,,1
105006,105006,FLAT SHOALS AVE SE @ EAST SIDE AVE,0 FLAT SHOALS AVE SE & ORMEWOOD AVE SE,33.733852,-84.34021,,,,,,
105016,105016,FLAT SHOALS RD SE@LEAH LN SE,0 FLAT SHOALS RD SE & LEAH LN SE,33.729303,-84.328669,,,,,,1
105018,105018,FLAT SHOALS RD SE@1909,1909 FLAT SHOALS RD SE & UNNAMED ST,33.727647,-84.325332,,,,,,1
105038,105038,GLENWOOD AVE SE@MAYNARD TER SE,0 GLENWOOD AVE SE & MAYNARD TER SE,33.739963,-84.334886,,,,,,1
105040,105040,GLENWOOD AVE SE@CLIFTON ST SE,0 GLENWOOD AVE SE & CLIFTON ST SE,33.739919,-84.33231,,,,,,1
105042,105042,GLENWOOD AVE SE@WINTHROP DR SE,,33.739874,-84.330647,,,,,,
105043,105043,GLENWOOD AVE SE@WINTHROP DR SE,0 GLENWOOD & WINTHROP,33.739754,-84.329835,,,,,,1
105044,105044,GLENWOOD AVE SE@HOWARD ST SE,0 GLENWOOD & HOWARD,33.73968,-84.3264,,,,,,1
105074,105074,GLENWOOD AVE SE @ WINTHROP DR SE,0 GLENWOOD AVE SE & WINTHROP DR SE,33.739928,-84.330071,,,,,,1
105075,105075,GLENWOOD AVE SE @ CLIFTON ST SE,0 GLENWOOD AVE SE & CLIFTON ST SE,33.73999,-84.33256,,,,,,1
105076,105076,GLENWOOD AVE SE @ MAYNARD TER SE,0 GLENWOOD AVE SE & MAYNARD TER SE,33.740035,-84.334778,,,,,,1
105094,105094,FLAT SHOALS RD SE @ 1930,,33.72776,-84.325432,,,,,,1
105096,105096,FLAT SHOALS RD SE@HILLBURN DR SE,0 FLAT SHOALS & HILLBURN,33.728766,-84.326887,,,,,,
105098,105098,FLAT SHOALS RD SE@LEAH LN SE,0 FLAT SHOALS RD SE & LEAH LN SE,33.729249,-84.32831,,,,,,
105107,105107,FLAT SHOALS RD SE@HILLBURN DR SE,0 FLAT SHOALS RD SE & HILLBURN DR SE,33.728712,-84.327234,,,,,,1
105118,105118,FLAT SHOALS AVE SE @ EAST SIDE AVE,0 FLAT SHOALS AVE SE & EASTSIDE AVE SE,33.733804,-84.339994,,,,,,1
105120,105120,FLAT SHOALS AVE SE @ VAN EPPS AVE SE,0 FLAT SHOALS AVE SE & VAN EPPS AVE SE,33.736749,-84.342005,,,,,,1
105122,105122,FLAT SHOALS AVE SE @ NEWTON AVE SE,0 FLAT SHOALS & NEWTON,33.737617,-84.342476,,,,,,1
105124,105124,BOULDERCREST DR SE @ PIPER CIR SE,0 BOULDERCREST & PIPER,33.72686,-84.33315,,,,,,1
105126,105126,BOULDERCREST DR SE @ STALLINGS AVE SE,0 BOULDERCREST DR SE & STALLINGS AVE SE,33.727843,-84.333635,,,,,,1
105130,105130,BOULDERCREST DR SE @ FLAT SHOALS RD SE,0 BOULDERCREST DR SE & FLAT SHOALS AVE SE,33.730708,-84.336396,,,,,,1
105152,105152,FLAT SHOALS AVE SE @ NEWTON AVE SE,0 FLAT SHOALS AVE SE & NEWTON AVE SE,33.738065,-84.342842,,,,,,1
105158,105158,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE,0 FLAT SHOALS AVE SE & CAVANAUGH AVE SE,33.731236,-84.337211,,,,,,
105160,105160,BOULDERCREST DR SE @ FLAT SHOALS RD SE,0 BOULDERCREST & FLAT SHOALS,33.72995,-84.335724,,,,,,1
105161,105161,BOULDERCREST DR SE @ WINFIELD AVE SE,0 BOULDERCREST & WINFIELD,33.72902,-84.33418,,,,,,1
105162,105162,BOULDERCREST DR SE @ BLACK OAK DR SE,0 BOULDERCREST & BLACK OAK,33.72911,-84.3345,,,,,,
105164,105164,BOULDERCREST DR SE @ STALLINGS AVE SE,0 BOULDERCREST & STALLINGS,33.727795,-84.333918,,,,,,
105166,105166,BOULDERCREST DR SE @ WILLOW PL SE,0 BOULDERCREST & WILLOW,33.72709,-84.33357,,,,,,
105172,105172,HOSEA L WILLIAMS DR @ LAKEVIEW DR NE,0 HOSEA L WILLIAMS DR NE & LAKEVIEW DR NE,33.751125,-84.314222,,,,,,
105174,105174,HOSEA L WILLIAMS DR NE @ ROCKYFORD RD NE,0 BOULEVARD & ROCKYFORD,33.751144,-84.316101,,,,,,
105176,105176,HOSEA L WILLIAMS DR NE @ BATES AVE NE,0 BOULEVARD & BATES,33.751144,-84.31739,,,,,,
105178,105178,HOSEA L WILLIAMS DR NE @ BRANHAM ST NE,0 HOSEA L WILLIAMS DR NE & BRANHAM ST NE,33.751161,-84.318723,,,,,,
105180,105180,HOSEA L WILLIAMS DR NE @ NORWOOD AVE NE,0 BOULEVARD & NORWOOD,33.751171,-84.320145,,,,,,
105182,105182,HOSEA L WILLIAMS DR @ KIRKWOOD RD,0 BOULEVARD & KIRKWOOD,33.751175,-84.321533,,,,,,1
105184,105184,HOSEA L WILLIAMS DR @ DOYLE ST SE,0 BOULEVARD & DOYLE,33.75272,-84.324722,,,,,,
105186,105186,HOSEA L WILLIAMS DR @ WARREN ST NE,0 HOSEA L WILLIAMS DR & WARREN,33.753239,-84.325806,,,,,,
105188,105188,HOSEA L WILLIAMS DR @ ROGERS ST NE,0 BOULEVARD DR SE & ROGERS ST NE,33.75339,-84.329028,,,,,,1
105190,105190,HOSEA L WILLIAMS DR NE @ CLAY ST NE,0 HOSEA L WILLIAMS DR NE & CLAY ST NE,33.75339,-84.330333,,,,,,1
105192,105192,HOSEA L WILLIAMS DR @ CLIFTON ST NE,0 HOSEA L WILLIAMS DR SE & CLIFTON ST NE,33.753399,-84.331616,,,,,,1
105194,105194,HOSEA L WILLIAMS DR @ WYMAN ST NE,0 BOULEVARD DR SE & WYMAN ST NE,33.753408,-84.333007,,,,,,
105196,105196,HOSEA L WILLIAMS DR @ WOODBINE AVE,0 BOULEVARD DR SE & WOODBINE AVE NE,33.753417,-84.334573,,,,,,
105198,105198,HOSEA L WILLIAMS DR @ ANNISTON AVE SE,0 HOSEA L WILLIAMS DR NE & ANNISTON AVE SE,33.753443,-84.337573,,,,,,1
105200,105200,HOSEA L WILLIAMS DR SE @ MAYSON AVE,0 HOSEA L WILLIAMS DR NE & MAYSON AVE NE,33.753443,-84.338497,,,,,,
105202,105202,MAYSON AVE NE@HARDEE ST NE,0 MAYSON AVE NE & HARDEE ST NE,33.755368,-84.338595,,,,,,1
105203,105203,MAYSON AVE NE@HARDEE ST NE,,33.755439,-84.338748,,,,,,1
105208,105208,HOSEA L WILLIAMS DR @ HOWARD ST NE,0 BOULEVARD & HOWARD,33.751984,-84.323425,,,,,,1
105210,105210,MEMORIAL DR SE@TRENTON ST SE,0 MEMORIAL DR SE & TRENTON ST SE,33.747552,-84.345855,,,,,,
