stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
106392,106392,CANDLER ST@BROWER ST,0 CANDLER & BROWER,33.756287,-84.291165,,,,
106394,106394,CANDLER ST@PHARR RD,0 CANDLER & PHARR,33.753426,-84.292168,,,,
106396,106396,CANDLER ST@CANDLER DR,0 CANDLER & CANDLER,33.754181,-84.291443,,,,
106398,106398,CANDLER ST@PHARR RD,0 CANDLER & PHARR,33.753043,-84.291682,,,,
106400,106400,CANDLER RD@BOULEVARD DR SE,0 CANDLER & BOULEVARD,33.751678,-84.292442,,,,
106402,106402,2ND AVE@GORDON ST,0 2ND & GORDON,33.753857,-84.309601,,,,
106404,106404,2ND AVE@351,,33.754852,-84.310555,,,,
106406,106406,2ND AVE@OAKVIEW RD,0 2ND & OAKVIEW,33.754223,-84.310173,,,,
106410,106410,MEMORIAL DR@3RD AVE,0 MEMORIAL & 3RD,33.747513,-84.308136,,,,
106412,106412,MEMORIAL DR@CARTER AVE,0 MEMORIAL & CARTER,33.747475,-84.304977,,,,
106414,106414,MEMORIAL DR@LAKE DR SE,0 MEMORIAL & LAKE,33.746868,-84.30294,,,,
106416,106416,MEMORIAL DR@LAKE DR SE,0 MEMORIAL & LAKE,33.747413,-84.302154,,,,
106420,106420,MEMORIAL DR SE@DANIEL AVE,0 MEMORIAL & DANIEL,33.74736,-84.2995,,,,
106422,106422,MEMORIAL DR SE@DANIEL AVE,0 MEMORIAL & DANIEL,33.747318,-84.298141,,,,
106424,106424,MEMORIAL DR SE@SPENCE AVE,0 MEMORIAL & SPENCE,33.747322,-84.295959,,,,
106426,106426,MEMORIAL DR SE@OAKRIDGE AVE SE,0 MEMORIAL & OAKRIDGE,33.747284,-84.293877,,,,
106428,106428,MEMORIAL DR SE@1ST AVE,0 MEMORIAL & 1ST,33.747467,-84.310997,,,,
106430,106430,MEMORIAL DR SE@1ST AVE,0 MEMORIAL & 1ST,33.747278,-84.311029,,,,
106432,106432,MEMORIAL DR SE@SECOND AVE,0 MEMORIAL & SECOND,33.747429,-84.309486,,,,
106433,106433,MEMORIAL DR SE@CANDLER RD SE,0 MEMORIAL & CANDLER,33.747364,-84.291485,,,,
106434,106434,MEMORIAL DR SE@ELLINGTON ST,0 MEMORIAL & ELLINGTON,33.747246,-84.289169,,,,
106438,106438,MEMORIAL DR SE@DELANO DR,0 MEMORIAL & DELANO,33.7477,-84.283401,,,,
106440,106440,MEMORIAL DR SE@WOODFERN DR,0 MEMORIAL & WOODFERN,33.748466,-84.280284,,,,
106444,106444,GLENWOOD AVE SE@PARKER AVE,0 GLENWOOD & PARKER,33.739902,-84.300262,,,,
106446,106446,MCAFEE RD@WINDYHILL RD,0 MCAFEE & WINDYHILL,33.732083,-84.285337,,,,
106448,106448,GLENWOOD RD@THOMAS ST,0 GLENWOOD & THOMAS,33.738448,-84.277799,,,,
106452,106452,FAIRLEE DR@CONWAY RD,0 FAIRLEE & CONWAY,33.747036,-84.279156,,,,
106462,106462,CANDLER RD@SAINT PATRICK ST,0 CANDLER & ST PATRICK,33.750721,-84.292416,,,,
106474,106474,SECOND AVE @ DANCING FOX RD,0 2ND AVE & CRESTVIEW AVE,33.73794,-84.309724,,,,
106476,106476,SECOND AVE @ DANCING FOX RD,0 2ND AVE & CRESTVIEW AVE,33.73794,-84.309637,,,,
106478,106478,GLENWOOD AVE@FAYETTEVILLE RD,0 GLENWOOD & FAYETTEVILLE,33.739926,-84.311403,,,,
107012,107012,SHAMROCK DR @ SANDUSKY DR,0 SHAMROCK & SANDUSKY,33.730523,-84.257666,,,,
107014,107014,MCAFEE RD @ DELLWOOD PL,0 MCAFEE & DELLWOOD,33.731558,-84.275036,,,,
107016,107016,MCAFEE RD @ HOLLY HILL DR,0 MCAFEE & HOLLY HILL,33.73156,-84.273773,,,,
107018,107018,MCAFEE RD @ SEAVEY DR,0 MCAFEE & SEAVEY,33.731502,-84.272592,,,,
107026,107026,MCAFEE RD@LAUREL LN,0 MCAFEE RD & LAUREL LN,33.731487,-84.260742,,,,
107028,107028,MCAFEE RD@BANDERA DR,0 MCAFEE & BANDERA,33.73138,-84.25925,,,,
107044,107044,MCAFEE RD@LONG DR,0 MCAFEE & LONG,33.73175,-84.272079,,,,
107046,107046,MCAFEE RD@DELLWOOD PL,0 MCAFEE & DELLWOOD,33.73193,-84.27469,,,,
107048,107048,MCAFEE RD@HOLLY HILL DR,0 MCAFEE & HOLLY HILL,33.731781,-84.273499,,,,
107050,107050,MEMORIAL DR@CARTER RD,0 MEMORIAL & CARTER,33.74974,-84.276257,,,,
107052,107052,MEMORIAL DR@RUPERT RD,0 MEMORIAL & RUPERT,33.750099,-84.274948,,,,
107054,107054,PEACHCREST RD @ GLENN RD,0 PEACHCREST & GLENN,33.754963,-84.250946,,,,
107056,107056,PEACHCREST RD@GLENN RD,0 PEACHCREST & GLENN,33.754986,-84.250473,,,,
107058,107058,PEACHCREST RD@ORCHARD CIR,0 PEACHCREST & ORCHARD,33.753749,-84.249817,,,,
107060,107060,PEACHCREST RD@MARYVALE DR,0 PEACHCREST & MARYVALE,33.752136,-84.249557,,,,
107062,107062,PEACHCREST RD@MARYVALE DR,0 PEACHCREST & MARYVALE,33.751777,-84.249664,,,,
107064,107064,PEACHCREST RD@MAPLEHURST DR,0 PEACHCREST & MAPLEHURST,33.7509,-84.24979,,,,
107066,107066,PEACHCREST RD@MAPLEHURST DR,0 PEACHCREST & MAPLEHURST,33.750561,-84.249382,,,,
107068,107068,PEACHCREST RD@JACKSON DR,0 PEACHCREST & JACKSON,33.749615,-84.250374,,,,
107070,107070,PEACHCREST RD@JACKSON DR,0 PEACHCREST & JACKSON,33.749233,-84.250038,,,,
107072,107072,PEACHCREST RD@PINEHILL DR,0 PEACHCREST & PINEHILL,33.748554,-84.251244,,,,
107074,107074,PEACHCREST RD@PINEHILL DR,0 PEACHCREST & PINEHILL,33.748207,-84.2509,,,,
107076,107076,PEACHCREST RD@LONGLEAF DR,0 PEACHCREST & LONGLEAF,33.747532,-84.251785,,,,
107078,107078,PEACHCREST RD@WILD FLOWER CV,0 PEACHCREST & WILD FLOWER,33.7462,-84.25227,,,,
107080,107080,PEACHCREST RD@WILD FLOWER CV,0 PEACHCREST & WILD FLOWER,33.74559,-84.252388,,,,
107082,107082,PEACHCREST RD@COLUMBIA TRCE,0 PEACHCREST & COLUMBIA,33.743809,-84.252937,,,,
107084,107084,PEACHCREST RD@PHILLIP CIR,0 PEACHCREST & PHILLIP,33.742931,-84.252998,,,,
107086,107086,PEACHCREST RD@MISTY VALLEY RD,0 PEACHCREST & MISTY VALLEY,33.741882,-84.253098,,,,
107088,107088,PEACHCREST RD@PHILLIP CIR,0 PEACHCREST & PHILLIP,33.743237,-84.253426,,,,
107090,107090,COLUMBIA DR@PEACHCREST RD,0 COLUMBIA & PEACHCREST,33.740803,-84.253128,,,,
107091,107091,COLUMBIA DR@PEACHCREST RD,0 COLUMBIA & PEACHCREST,33.741245,-84.253576,,,,
107092,107092,COLUMBIA DR@GLENWOOD RD,0 COLUMBIA & GLENWOOD,33.739433,-84.253006,,,,
107094,107094,COLUMBIA DR@GLENWOOD RD,0 COLUMBIA & GLENWOOD,33.7388,-84.252083,,,,
107096,107096,COLUMBIA DR@GLENWOOD RD,0 COLUMBIA & GLENWOOD,33.73776,-84.251832,,,,
107098,107098,COLUMBIA DR@GLENWOOD RD,0 COLUMBIA & GLENWOOD,33.737521,-84.252148,,,,
107100,107100,COLUMBIA DR@SPRING LAKE DR,0 COLUMBIA & SPRING LAKE,33.735077,-84.252296,,,,
107101,107101,COLUMBIA DR@ELGIN DR,0 COLUMBIA & ELGIN,33.736199,-84.25184,,,,
107102,107102,COLUMBIA DR@SPRING LAKE DR,0 COLUMBIA & SPRING LAKE,33.734612,-84.251907,,,,
107104,107104,COLUMBIA DR@SNAPFINGER RD,0 COLUMBIA & SNAPFINGER,33.73299,-84.25197,,,,
107106,107106,COLUMBIA DR@WICKHAM DR,0 COLUMBIA & WICKHAM,33.731838,-84.251984,,,,
107108,107108,COLUMBIA DR@HOMERA PL,0 COLUMBIA & HOMERA,33.73093,-84.25201,,,,
107110,107110,COLUMBIA DR@HYLAND DR,0 COLUMBIA & HYLAND,33.729897,-84.252029,,,,
107112,107112,COLUMBIA DR@IRISH LN,0 COLUMBIA & IRISH,33.728802,-84.251961,,,,
107114,107114,COLUMBIA DR@IRISH LN,0 COLUMBIA & IRISH,33.727501,-84.252022,,,,
107116,107116,COLUMBIA DR@IRISH LN,0 COLUMBIA & IRISH,33.727123,-84.251495,,,,
107118,107118,GLENWOOD RD@3470,,33.738213,-84.276436,,,,
107120,107120,GLENWOOD RD @ ROBINS LANDING WAY,0 GLENWOOD & GLENWOOD SPRINGS,33.738163,-84.273689,,,,
107122,107122,GLENWOOD RD@MEADOW LN,0 GLENWOOD & MEADOW,33.73806,-84.271149,,,,
107124,107124,GLENWOOD RD @ HILLSDALE DR,0 GLENWOOD & HILLSDALE,33.738029,-84.267021,,,,
107126,107126,GLENWOOD RD @ RIDGELAND DR,0 GLENWOOD & RIDGELAND,33.73796,-84.26524,,,,
107128,107128,GLENWOOD RD @ GLENDALE DR,0 GLENWOOD & GLENDALE,33.737911,-84.263618,,,,
107132,107132,GLENWOOD RD @ SHAMROCK DR,0 GLENWOOD & SHAMROCK,33.73795,-84.25864,,,,
107134,107134,GLENWOOD RD@GLENVALE PL,0 GLENWOOD & GLENVALE,33.737762,-84.257011,,,,
107136,107136,GLENWOOD RD@COLUMBIA PL,0 GLENWOOD & COLUMBIA,33.73774,-84.255692,,,,
107138,107138,GLENWOOD RD@PINEDALE PL,0 GLENWOOD & PINEDALE,33.737724,-84.254501,,,,
107140,107140,GLENWOOD RD@COLUMBIA DR,0 GLENWOOD & COLUMBIA,33.737724,-84.252335,,,,
107142,107142,GLENWOOD RD@LA MESA LN,0 GLENWOOD & LA MESA,33.737876,-84.24996,,,,
107144,107144,GLENWOOD RD@CINDY DR,0 GLENWOOD & CINDY,33.737572,-84.245277,,,,
107146,107146,GLENWOOD RD@GLENMAR DR,0 GLENWOOD & GLENMAR,33.737511,-84.244034,,,,
107150,107150,GLENWOOD RD @ MISTY VALLEY RD,0 GLENWOOD RD & MISTY VALLEY RD,33.737878,-84.246042,,,,
107154,107154,GLENWOOD RD@MISTY VALLEY RD,4098 GLENWOOD & MISTY VALLEY,33.738138,-84.247754,,,,
107155,107155,GLENWOOD RD@COLUMBIA DR,4100 GLENWOOD & COLUMBIA,33.738209,-84.249148,,,,
107156,107156,GLENWOOD RD@COLUMBIA DR,0 GLENWOOD & COLUMBIA,33.738224,-84.251594,,,,
107158,107158,GLENWOOD RD@PINEDALE PL,0 GLENWOOD & PINEDALE,33.73826,-84.254476,,,,
107160,107160,GLENWOOD RD@GLENVALE PL,0 GLENWOOD & GLENVALE,33.73822,-84.256767,,,,
107162,107162,GLENWOOD RD @ DERRILL DR,0 GLENWOOD & DERRILL,33.738285,-84.258949,,,,
107164,107164,GLENWOOD RD @ PARKHILL DR,0 GLENWOOD RD & PARKHILL DR,33.738174,-84.261715,,,,
107166,107166,GLENWOOD RD @ GLENDALE DR,0 GLENWOOD RD & GLENDALE DR,33.738148,-84.263324,,,,
107168,107168,GLENWOOD RD @ RIDGELAND DR,0 GLENWOOD & RIDGELAND,33.738406,-84.265233,,,,
107170,107170,GLENWOOD RD @ SANTA CRUZ DR,0 GLENWOOD & SANTA CRUZ,33.738441,-84.266381,,,,
107172,107172,GLENWOOD RD@MEADOW LN,0 GLENWOOD & MEADOW,33.738487,-84.271523,,,,
107174,107174,GLENWOOD RD@WELIKA DR,0 GLENWOOD & WELIKA,33.738614,-84.274092,,,,
107176,107176,GLENWOOD RD@GLENWOOD SPRINGS RD,0 GLENWOOD & GLENWOOD SPRINGS,33.738681,-84.275742,,,,
107212,107212,FAIRLEE DR@CARTER RD,0 FAIRLEE & CARTER,33.747244,-84.275845,,,,
107214,107214,CARTER RD@MEMORIAL DR,0 CARTER & MEMORIAL,33.749996,-84.276215,,,,
107216,107216,CARTER RD@1336,,33.754593,-84.27578,,,,
107218,107218,CARTER RD@1382,,33.753178,-84.275955,,,,
107220,107220,CARTER RD@1433,,33.752166,-84.276121,,,,
107222,107222,CARTER RD@MEMORIAL DR,0 CARTER RD & MEMORIAL DR,33.749952,-84.275816,,,,
107224,107224,CARTER RD@1520,,33.748821,-84.275795,,,,
107226,107226,CARTER RD @1538,,33.747866,-84.275882,,,,
107227,107227,BELVEDERE LN@RUPERT RD,0 BELVEDERE & RUPERT,33.750168,-84.273682,,,,
107228,107228,SAN GABRIEL AVE @ SAN JUAN DR,,33.745294,-84.268514,,,,
107230,107230,COLUMBIA DR@MIDWAY RD,0 COLUMBIA & MIDWAY,33.755474,-84.26947,,,,
107232,107232,COLUMBIA DR@MEMORIAL DR,0 COLUMBIA & MEMORIAL,33.754918,-84.2681,,,,
107234,107234,COLUMBIA DR@MEMORIAL DR,0 COLUMBIA & MEMORIAL,33.754684,-84.267471,,,,
107236,107236,COLUMBIA DR@MEMORIAL DR,0 COLUMBIA & MEMORIAL,33.753674,-84.266411,,,,
107238,107238,COLUMBIA DR@HAMILTON RD,0 COLUMBIA & HAMILTON,33.752003,-84.265274,,,,
107240,107240,COLUMBIA DR@ROBIN RD,0 COLUMBIA & ROBIN,33.749725,-84.263573,,,,
107246,107246,COLUMBIA DR@CANARY CT,0 COLUMBIA & CANARY,33.748276,-84.262288,,,,
107248,107248,COLUMBIA DR@BOBOLINK DR,0 COLUMBIA & BOBOLINK,33.747286,-84.261648,,,,
107250,107250,COLUMBIA DR@SANTA MONICA DR,0 COLUMBIA & SANTA MONICA,33.745193,-84.260149,,,,
107252,107252,COLUMBIA DR@COLUMBIA CIR,0 COLUMBIA & COLUMBIA,33.744686,-84.259283,,,,
107254,107254,COLUMBIA DR@COLUMBIA CIR,0 COLUMBIA & COLUMBIA,33.743712,-84.257878,,,,
107256,107256,COLUMBIA DR@MCKENZIE DR,0 COLUMBIA & MCKENZIE,33.743394,-84.257362,,,,
107258,107258,COLUMBIA DR@COLUMBIA PL,0 COLUMBIA & COLUMBIA,33.742423,-84.255372,,,,
107260,107260,COLUMBIA DR@PEACHCREST RD,0 COLUMBIA & PEACHCREST,33.74175,-84.253556,,,,
107262,107262,SNAPFINGER RD@COLUMBIA DR,0 SNAPFINGER RD & COLUMBIA DR,33.733182,-84.251112,,,,
107264,107264,SNAPFINGER RD@HYLAND DR,0 SNAPFINGER & HYLAND,33.733227,-84.248703,,,,
107266,107266,SNAPFINGER RD@LA MESA LN,0 SNAPFINGER & LA MESA,33.732677,-84.245964,,,,
107267,107267,SNAPFINGER RD@OREGON TRL,0 SNAPFINGER & OREGON,33.732334,-84.244522,,,,
107268,107268,SNAPFINGER RD@GLEN ECHO DR,0 SNAPFINGER & GLEN ECHO,33.73207,-84.24286,,,,
107270,107270,COLUMBIA DR@HAMILTON RD,0 COLUMBIA & HAMILTON,33.75349,-84.266762,,,,
107272,107272,COLUMBIA DR@HAMILTON RD,0 COLUMBIA & HAMILTON,33.751877,-84.265556,,,,
107274,107274,COLUMBIA DR@BELVEDERE LN,0 COLUMBIA & BELVEDERE,33.750336,-84.264425,,,,
107276,107276,COLUMBIA DR@CANARY CT,0 COLUMBIA & CANARY,33.748561,-84.262963,,,,
107278,107278,COLUMBIA DR@SANTA MONICA DR,0 COLUMBIA & SANTA MONICA,33.745033,-84.260864,,,,
107280,107280,COLUMBIA DR@DERRILL DR,0 COLUMBIA & DERRILL,33.743622,-84.25872,,,,
107281,107281,COLUMBIA DR@COLUMBIA PL,0 COLUMBIA & COLUMBIA,33.741922,-84.255004,,,,
107284,107284,SNAPFINGER RD@COLUMBIA DR,0 SNAPFINGER & COLUMBIA,33.732922,-84.251564,,,,
107286,107286,SNAPFINGER RD@HYLAND DR,0 SNAPFINGER & HYLAND,33.732788,-84.249435,,,,
107288,107288,SNAPFINGER RD@WILLAMETTE WAY,0 SNAPFINGER & WILLAMETTE,33.732224,-84.246124,,,,
107290,107290,SNAPFINGER RD@OREGON TRL,0 SNAPFINGER & OREGON,33.732025,-84.244911,,,,
107292,107292,SNAPFINGER RD@GLEN ECHO DR,0 SNAPFINGER & GLEN ECHO,33.731766,-84.243561,,,,
107294,107294,MEMORIAL DR@COLUMBIA DR,0 MEMORIAL & COLUMBIA,33.755371,-84.267212,,,,
107296,107296,MEMORIAL DR@3454,,33.753506,-84.270325,,,,
107298,107298,MEMORIAL DR@3434,,33.752934,-84.271202,,,,
107302,107302,CAPISTRANA PL @ WHITE OAK DR,,33.742466,-84.269147,,,,
107304,107304,MEMORIAL DR@CARTER RD,0 MEMORIAL & CARTER,33.749923,-84.276418,,,,
107306,107306,MEMORIAL DR@RUPERT RD,0 MEMORIAL DR & CYNTHIA MCKINNEY DR,33.750649,-84.274663,,,,
107308,107308,MEMORIAL DR @ BELVEDERE PLAZA,3403 MEMORIAL DR & SAN GABRIEL AVE,33.75259,-84.271368,,,,
107312,107312,MEMORIAL DR@COLUMBIA DR,0 MEMORIAL & COLUMBIA,33.754478,-84.267967,,,,
107314,107314,PEACHCREST RD@LONGLEAF DR,0 PEACHCREST & LONGLEAF,33.7472,-84.251617,,,,
107318,107318,COLUMBIA DR@MCKENZIE DR,0 COLUMBIA & MCKENZIE,33.742982,-84.257523,,,,
107320,107320,COLUMBIA DR@SNAPFINGER RD,0 COLUMBIA & SNAPFINGER,33.733428,-84.25229,,,,
107322,107322,COLUMBIA DR@HYLAND DR,0 COLUMBIA & HYLAND,33.730118,-84.252287,,,,
107324,107324,MCAFEE RD@SHAMROCK DR,0 MCAFEE & SHAMROCK,33.73148,-84.25774,,,,
107326,107326,MCAFEE RD@ROSEWOOD RD,0 MCAFEE & ROSEWOOD,33.731399,-84.262407,,,,
107328,107328,GLENWOOD RD @ FARRIS DR,0 GLENWOOD & FARRIS,33.737964,-84.261685,,,,
107330,107330,COLUMBIA DR@LEELAND RD,0 COLUMBIA & LEELAND,33.751115,-84.264682,,,,
107332,107332,COLUMBIA DR@BOBOLINK DR,0 COLUMBIA & BOBOLINK,33.747523,-84.26234,,,,
107334,107334,PEACHCREST RD@ORCHARD CIR,0 PEACHCREST & ORCHARD,33.753105,-84.250181,,,,
107336,107336,PEACHCREST RD@MISTY VALLEY RD,0 PEACHCREST & MISTY VALLEY,33.742015,-84.253484,,,,
107338,107338,COLUMBIA DR@MCAFEE RD,0 COLUMBIA & MCAFEE,33.731862,-84.252241,,,,
107346,107346,MEMORIAL DR@3542,,33.753915,-84.269002,,,,
107348,107348,SNAPFINGER RD@WILLAMETTE WAY,0 SNAPFINGER & WILLAMETTE,33.732774,-84.247853,,,,
107350,107350,SNAPFINGER RD@HYLAND DR,0 SNAPFINGER & HYLAND,33.733032,-84.247492,,,,
108002,108002,GLENWOOD RD@HOLLYHOCK TER,0 GLENWOOD RD & HOLLYHOCK TER,33.737598,-84.241977,,,,
108004,108004,GLENWOOD RD@IRIS LN,0 GLENWOOD & IRIS,33.73735,-84.238861,,,,
108006,108006,GLENWOOD RD@HIGH COURT PL,0 GLENWOOD & HIGH COURT,33.737152,-84.236404,,,,
108008,108008,GLENWOOD RD@AUSTIN DR,0 GLENWOOD & AUSTIN,33.737049,-84.23455,,,,
108010,108010,GLENWOOD RD@GLEN ACRES CT,0 GLENWOOD & GLEN ACRES,33.737362,-84.229149,,,,
108012,108012,GLENWOOD RD@GLEN ACRES CT,0 GLENWOOD & GLEN ACRES,33.736969,-84.229431,,,,
108014,108014,GLENWOOD RD@ARTHURS CT,0 GLENWOOD & ARTHURS,33.737091,-84.228092,,,,
108016,108016,GLENWOOD RD@MEADOWGLADES DR,0 GLENWOOD & MEADOWGLADES,33.73739,-84.227766,,,,
108018,108018,GLENWOOD RD@ATHERTON DR,0 GLENWOOD & ATHERTON,33.736929,-84.224237,,,,
108020,108020,GLENWOOD RD@ATHERTON DR,0 GLENWOOD & ATHERTON,33.737179,-84.223907,,,,
108022,108022,GLENWOOD RD@LINDSEY DR,0 GLENWOOD & LINDSEY,33.736706,-84.222679,,,,
108024,108024,GLENWOOD RD@LEE ST,0 GLENWOOD & LEE,33.737215,-84.222631,,,,
108028,108028,GLENWOOD RD@ELAINE DR,0 GLENWOOD RD & OAK VALLEY RD,33.73681,-84.220458,,,,
108032,108032,GLENWOOD RD@SELWYN DR,0 GLENWOOD & SELWYN,33.73678,-84.218504,,,,
108046,108046,GLENWOOD RD@AUSTIN DR,0 GLENWOOD & AUSTIN,33.737499,-84.234032,,,,
108047,108047,GLENWOOD RD@AUSTIN DR,0 GLENWOOD & AUSTIN,33.73776,-84.236176,,,,
108048,108048,GLENWOOD RD@IRIS LN,0 GLENWOOD & IRIS,33.73756,-84.2375,,,,
108050,108050,GLENWOOD RD@HOLLYHOCK TER,0 GLENWOOD & HOLLYHOCK,33.737858,-84.241631,,,,
108052,108052,COVINGTON HWY@REDWING CIR,0 COVINGTON & REDWING,33.755501,-84.237602,,,,
108054,108054,REDWING CIR@COVINGTON HWY,0 REDWING & COVINGTON,33.755104,-84.236908,,,,
108056,108056,REDWING CIR@DEL RIO TER,0 REDWING & DEL RIO,33.754177,-84.236229,,,,
108058,108058,REDWING CIR@AUSTIN RD,0 REDWING & AUSTIN,33.7528,-84.23545,,,,
108060,108060,REDWING CIR@TURNER HEIGHTS DR,0 REDWING & TURNER HEIGHTS,33.751759,-84.234734,,,,
108062,108062,REDWING CIR@AUSTIN DR,0 REDWING & AUSTIN,33.750793,-84.234482,,,,
108064,108064,REDWING CIR@AUSTIN DR,0 REDWING & AUSTIN,33.750885,-84.233376,,,,
108066,108066,REDWING CIR@AGAPE WAY,0 REDWING & AGAPE,33.750507,-84.231094,,,,
108068,108068,REDWING CIR@AGAPE WAY,0 REDWING & AGAPE,33.750904,-84.230675,,,,
108070,108070,REDWING CIR@COVINGTON HWY,0 REDWING & COVINGTON,33.75085,-84.22957,,,,
108072,108072,REDWING CIR@COVINGTON HWY,0 REDWING & COVINGTON,33.750477,-84.228775,,,,
108074,108074,COVINGTON HWY@4319,,33.749317,-84.226807,,,,
108076,108076,COVINGTON HWY@4360,,33.749557,-84.225922,,,,
108078,108078,COVINGTON HWY@INDIAN CREEK DR,0 COVINGTON & INDIAN CREEK,33.747009,-84.222786,,,,
108080,108080,COVINGTON HWY@INDIAN CREEK DR,0 COVINGTON & INDIAN CREEK,33.747334,-84.221748,,,,
108082,108082,COVINGTON HWY@4523,,33.745815,-84.220543,,,,
108084,108084,COVINGTON HWY@4537,,33.746075,-84.219742,,,,
108086,108086,COVINGTON HWY@BELVEDERE SQ,0 COVINGTON & BELVEDERE,33.74461,-84.219437,,,,
108088,108088,COVINGTON HWY@MERCER RD,0 COVINGTON & MERCER,33.744228,-84.21859,,,,
108090,108090,COVINGTON HWY@WELBRON DR,0 COVINGTON & WELBRON,33.74208,-84.21818,,,,
108092,108092,COVINGTON HWY@WELBRON DR,0 COVINGTON & WELBRON,33.741267,-84.218474,,,,
108094,108094,COVINGTON HWY @ GLENWOOD RD,0 COVINGTON & GLENWOOD,33.737326,-84.217283,,,,
108096,108096,COVINGTON HWY@GLENWOOD RD,0 COVINGTON & GLENWOOD,33.736588,-84.216347,,,,
108098,108098,COVINGTON HWY@HANES DR,0 COVINGTON HWY & HANES DR,33.735203,-84.21508,,,,
108100,108100,COVINGTON HWY@WESLEY CHAPEL RD,0 COVINGTON & WESLEY CHAPEL,33.735062,-84.214165,,,,
108112,108112,SNAPFINGER RD@CHESTNUT HILL CIR,0 SNAPFINGER & CHESTNUT HILL,33.73184,-84.241574,,,,
108114,108114,SNAPFINGER RD@GLEN MORA DR,0 SNAPFINGER & GLEN MORA,33.729675,-84.238319,,,,
108116,108116,SNAPFINGER RD@CHERRYBROOK DR,0 SNAPFINGER & CHERRYBROOK,33.728622,-84.236771,,,,
108118,108118,SNAPFINGER RD@CHESTNUT HILL CIR,0 SNAPFINGER & CHESTNUT HILL,33.731369,-84.241844,,,,
108120,108120,SNAPFINGER RD@CHESTNUT HILL CIR,0 SNAPFINGER & CHESTNUT HILL,33.729214,-84.238503,,,,
108122,108122,SNAPFINGER RD@ROLLINGVIEW DR,0 SNAPFINGER RD & ROLLINGVIEW DR,33.728482,-84.237314,,,,
108124,108124,WESLEY CHAPEL RD@WESJAY LN,0 WESLEY CHAPEL & WESJAY,33.727219,-84.213844,,,,
108126,108126,WESLEY CHAPEL RD@JOHN WESLEY DR,0 WESLEY CHAPEL & JOHN WESLEY,33.729378,-84.21376,,,,
108128,108128,WESLEY CHAPEL RD@GREGORY RD,0 WESLEY CHAPEL & GREGORY,33.731342,-84.21373,,,,
108130,108130,WESLEY CHAPEL RD@COVINGTON HWY,0 WESLEY CHAPEL & COVINGTON,33.733707,-84.213989,,,,
108132,108132,WESLEY CHAPEL RD@LINDSEY DR,0 WESLEY CHAPEL & LINDSEY,33.731819,-84.214081,,,,
108134,108134,WESLEY CHAPEL RD@MAPLEWOOD DR,0 WESLEY CHAPEL & MAPLEWOOD,33.729454,-84.214088,,,,
108136,108136,WESLEY CHAPEL RD@NEWGATE DR,0 WESLEY CHAPEL & NEWGATE,33.727219,-84.214203,,,,
108140,108140,GLENWOOD RD @ MORESI RD,0 GLENWOOD & COREY,33.737173,-84.232626,,,,
108146,108146,COVINGTON HWY@4407,,33.748204,-84.224241,,,,
108148,108148,COVINGTON HWY@4414,,33.748398,-84.223819,,,,
108161,108161,COVINGTON HWY@4770,,33.738236,-84.217305,,,,
108164,108164,WESLEY CHAPEL RD@BRENDA DR,0 WESLEY CHAPEL RD & BRENDA DR,33.732973,-84.213801,,,,
108166,108166,COVINGTON HWY@LAMAR ST,0 COVINGTON & LAMAR,33.739802,-84.217732,,,,
108168,108168,GLENWOOD RD@HOLLYHOCK TER,0 GLENWOOD & HOLLYHOCK,33.737821,-84.238804,,,,
108170,108170,GLENWOOD RD@LEDO AVE,0 GLENWOOD & LEDO,33.737077,-84.221456,,,,
109005,109005,HAIRSTON RD@MANLY CT,0 HAIRSTON & MANLY,33.74513,-84.19593,,,,
109007,109007,HAIRSTON RD@MANLY CT,0 HAIRSTON & MANLY,33.74528,-84.19609,,,,
109012,109012,COVINGTON HWY@HAIRSTON RD,0 COVINGTON & HAIRSTON,33.730289,-84.193184,,,,
109014,109014,COVINGTON HWY@HIDDEN CHASE,0 COVINGTON HWY & HIDDEN CHAS,33.728175,-84.189072,,,,
109015,109015,COVINGTON HWY@HIDDEN CREEK DR,0 COVINGTON & HIDDEN CREEK,33.727361,-84.186858,,,,
109016,109016,COVINGTON HWY@HIDDEN CHASE,0 COVINGTON & HIDDEN CHASE,33.728367,-84.188797,,,,
109018,109018,COVINGTON HWY@YOUNG RD,0 COVINGTON & YOUNG,33.727535,-84.185867,,,,
109020,109020,HAIRSTON RD@TREEHILLS PKY,0 HAIRSTON & TREEHILLS,33.752618,-84.196884,,,,
109022,109022,HAIRSTON RD@COVINGTON HWY,0 HAIRSTON & COVINGTON,33.732013,-84.193944,,,,
109024,109024,HAIRSTON RD@WHITE OAK TRL,0 HAIRSTON & WHITE OAK,33.750957,-84.196948,,,,
109026,109026,HAIRSTON RD@WHITE OAK TRL,0 HAIRSTON & WHITE OAK,33.751067,-84.19737,,,,
109028,109028,S HAIRSTON RD @ BISHOP MING BLVD,0 S HAIRSTON RD & WOODWAY DR,33.73758,-84.194371,,,,
109030,109030,HAIRSTON RD@WOODWAY DR,0 HAIRSTON & WOODWAY,33.737235,-84.193899,,,,
109032,109032,HAIRSTON RD@MERCER RD,0 HAIRSTON & MERCER,33.753111,-84.197321,,,,
109034,906402,S HAIRSTON RD,S  HAIRSTON RD,33.754574,-84.197426,,,,
