route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14782,3,7660205,Route 95 - King Arnold Street,1,408611,116847
14782,3,7669424,Route 95 - West End Station,0,408611,116676
14782,3,7642862,Route 95 - King Arnold Street,1,408612,116847
14782,3,7661782,Route 95 - West End Station,0,407571,116676
14782,3,7661784,Route 95 - King Arnold Street,1,407571,116847
14782,3,7645934,Route 95 - West End Station,0,408611,116676
14782,3,7652269,Route 95 - West End Station,0,408611,116676
14782,3,7645939,Route 95 - West End Station,0,407790,116676
14782,3,7660896,Route 95 - West End Station,0,407790,116676
14782,3,7652278,Route 95 - West End Station,0,407790,116676
14782,3,7660208,Route 95 - West End Station,0,407571,116676
14782,3,7648700,Route 95 - West End Station,0,407571,116676
14782,3,7666597,Route 95 - West End Station,0,407571,116676
14782,3,7660206,Route 95 - West End Station,0,407571,116676
14782,3,7658797,Route 95 - King Arnold Street,1,408611,116847
14782,3,7670578,Route 95 - West End Station,0,408612,116676
14782,3,7645935,Route 95 - West End Station,0,408611,116676
14782,3,7645940,Route 95 - West End Station,0,408612,116676
14782,3,7660212,Route 95 - West End Station,0,407790,116676
14782,3,7648703,Route 95 - King Arnold Street,1,407790,116847
14782,3,7651116,Route 95 - King Arnold Street,1,407790,116847
14782,3,7648709,Route 95 - King Arnold Street,1,408612,116847
14782,4,7652287,Route 95 - King Arnold Street,1,408018,116847
14782,4,7663681,Route 95 - King Arnold Street,1,409038,116847
14782,4,7652538,Route 95 - King Arnold Street,1,408830,116847
14782,4,7660898,Route 95 - West End Station,0,408830,116676
14782,4,7648710,Route 95 - West End Station,0,408018,116676
14782,4,7652288,Route 95 - King Arnold Street,1,408018,116847
14782,4,7666548,Route 95 - King Arnold Street,1,408018,116847
14782,4,7642866,Route 95 - West End Station,0,408019,116676
14782,4,7658809,Route 95 - King Arnold Street,1,408018,116847
14782,4,7652291,Route 95 - West End Station,0,408019,116676
14782,4,7648720,Route 95 - King Arnold Street,1,408830,116847
14782,4,7667730,Route 95 - West End Station,0,408018,116676
14782,4,7648713,Route 95 - King Arnold Street,1,408019,116847
14782,4,7645948,Route 95 - King Arnold Street,1,408019,116847
14782,4,7642868,Route 95 - King Arnold Street,1,408019,116847
14782,4,7645946,Route 95 - West End Station,0,408018,116676
14782,4,7665024,Route 95 - King Arnold Street,1,408018,116847
14782,4,7642865,Route 95 - West End Station,0,408019,116676
14782,4,7642870,Route 95 - King Arnold Street,1,409038,116847
14782,4,7651124,Route 95 - King Arnold Street,1,408830,116847
14782,4,7652536,Route 95 - West End Station,0,408830,116676
14782,4,7660217,Route 95 - West End Station,0,408018,116676
14782,4,7660218,Route 95 - West End Station,0,408018,116676
14782,4,7652289,Route 95 - King Arnold Street,1,408018,116847
14782,4,7661795,Route 95 - King Arnold Street,1,409038,116847
14782,4,7660227,Route 95 - King Arnold Street,1,408830,116847
