stop_id,stop_code,stop_name,stop_lat,stop_lon
128058,128058,BOULDERCREST DR SE@SMITH ST SE,33.721748,-84.331901
128070,128070,ROLLINGWOOD LN SE@FLINTWOOD DR,33.70998,-84.31271
128074,128074,BOULDERCREST RD SE@2000,33.697254,-84.323578
128076,128076,BOULDERCREST RD SE@SUGAR CREEK LN S,33.701279,-84.32608
128078,128078,BOULDERCREST RDSE@MARY LOU LN SE,33.702209,-84.326035
130038,130038,GREEN FORREST DR@GAY DR,33.721718,-84.262034
131088,131088,WESLEY CHAPEL RD@CANBY LN,33.724754,-84.214188
131090,131090,WESLEY CHAPEL RD@WESLEY HALL DR,33.722277,-84.214696
136124,136124,SYLVAN RD SW@ESTES DR,33.69941,-84.41843
134116,134116,STONE MOUNTAIN ST@COLLEGE AVE,33.713641,-84.107954
136010,136010,LANGSTON AVE SW@BIRCH ST SW,33.705605,-84.420486
136012,136012,LANGSTON AVE SW@SYLVAN PL SW,33.704321,-84.419404
136014,136014,LANGSTON AVE SW@SYLVAN RD SW,33.701829,-84.418198
140154,140154,MORELAND AVE SE@HILLCREST DR,33.698869,-84.34972
136002,136002,LANGSTON AVE SW@KATHERWOOD DR SW,33.709728,-84.422775
136004,136004,LANGSTON AVE SW@HARTE DR SW,33.708076,-84.422081
136006,136006,LANGSTON AVE SW@VICTORY DR SW,33.706988,-84.42126
127052,127052,MORELAND AVE SE@VILLAGE CREEK LNDG,33.722184,-84.349424
127053,127053,MORELAND AVE@SKY HAVEN RD,33.723698,-84.349246
127064,127064,CUSTER AVE SE@MORELAND AVE SE,33.71537,-84.348763
130090,130090,CANDLER RD@RAINBOW WAY,33.71108,-84.271309
133124,133124,COVINGTON HWY@CRAGSTONE CT,33.71665,-84.13295
133126,133126,COVINGTON HWY@CRAGSTONE CT,33.716305,-84.133565
139044,139044,LAKEWOOD AVE SE@RICHMOND AVE SE,33.7099,-84.379784
138054,138054,LAKEWOOD AVE@TERRACE WAY,33.702957,-84.383667
138055,138055,LAKEWOOD AVE@OLIVE ST,33.701644,-84.386228
138064,138064,LAKEWOOD WAY SW@215,33.700537,-84.396643
138066,138066,LAKEWOOD WAY SW@HILLTOP DR SW,33.699829,-84.393303
138080,138080,PRYOR RD SW@THORNTON ST SW,33.711639,-84.393382
138084,138084,PRYOR RD@1600,33.710171,-84.393414
129262,129262,CLIFTON SPRINGS RD@CLIFTON CHURCH,33.70111,-84.30029
129278,129278,OUSLEY CT@AMBER WAY,33.720719,-84.279746
132052,132052,SNAPFINGER WOODS DR@TREECREST PKY,33.710815,-84.187866
132054,132054,SNAPFINGER WOODS DR@LITHONIA WAY,33.710827,-84.184601
132056,132056,SNAPFINGER WOODS DR@MILLER RD,33.710484,-84.179268
136008,136008,LANGSTON AVE SW@BIRCH ST SW,33.705494,-84.420761
140156,140156,KIPLING ST SE @ HENRY THOMAS DR SE,33.703278,-84.352765
140158,140158,MORELAND AVE@1475,33.711777,-84.349838
131154,131154,SNAPFINGER WOODS DR@GOLF VISTA CIR,33.71003,-84.208353
131156,131156,SNAPFINGER WOODS DR@GOLF VISTA CIR,33.710726,-84.209382
137034,137034,METROPOLITAN PKY SW@OLD JONESBORO R,33.677467,-84.408424
137036,137036,METROPOLITAN PKY SW@CLEVELAND AVE S,33.679424,-84.407944
137038,137038,METROPOLITAN PKY SW@CLEVELAND AVE S,33.681007,-84.407508
137040,137040,METROPOLITAN PKY SW@CONNELL AVE SW,33.682827,-84.4077
137048,137048,METROPOLITAN PKY SW@CASPLAN ST SW,33.707402,-84.408134
137052,137052,METROPOLITAN PKY SW@1661,33.708656,-84.407822
137054,137054,METROPOLITAN PKY SW@CLAIRE DR SW,33.710117,-84.407837
130126,130126,COLUMBIA DR@WOODS DR,33.723534,-84.251343
130142,130142,COLUMBIA DR@STARDUST CIR,33.705658,-84.252968
130144,130144,COLUMBIA DR@NEWBERRY DOWNS LN,33.703754,-84.253014
130146,130146,COLUMBIA DR@NEWBERRY DOWNS LN,33.70083,-84.25191
144038,144038,CAMPBELLTON RD SW@3709,33.690269,-84.509888
144052,144052,COUNTY LINE RD SW@CAMPBELLTON RD SW,33.695283,-84.534921
144054,144054,COUNTY LINE RD@RIO GRANDE RD,33.692048,-84.534534
106030,106030,MCAFEE RD@DELPHINE DR,33.73213,-84.305758
106040,106040,MCAFEE RD@WILLA DR,33.73201,-84.28008
106042,106042,MCAFEE RD@CANDLER RD,33.731882,-84.283142
106048,106048,MCAFEE RD@NORMAL ST,33.73209,-84.28991
107084,107084,PEACHCREST RD@PHILLIP CIR,33.742931,-84.252998
107086,107086,PEACHCREST RD@MISTY VALLEY RD,33.741882,-84.253098
107088,107088,PEACHCREST RD@PHILLIP CIR,33.743237,-84.253426
140008,140008,MORELAND DR SE @ MCDONOUGH BLVD SE,33.708801,-84.359001
128092,128092,BOULDERCREST RD SE@1470,33.715,-84.32962
128094,128094,BOULDERCREST RD SE@CECILIA DR SE,33.716324,-84.329651
128096,128096,SARGENT AVE SE@FORD ST SE,33.720661,-84.332603
129284,129284,WHITES MILL RD@NORMA CIR,33.707718,-84.295555
129286,129286,WHITES MILL RD@MILLS BND,33.70903,-84.29441
129300,129300,WHITES MILL RD@TYLER WAY,33.723185,-84.283435
129302,129302,BRANNEN RD@FLAT SHOALS RD,33.714402,-84.305382
70064,902054,BRIARCLIFF RD NE@1256,33.787888,-84.339737
70072,902055,JOHNSON RD NE@MEADOWDALE AVE NE,33.799492,-84.34436
70089,902058,BRIARCLIFF RD@SHEPHERDS LN,33.80795,-84.33527
70302,902059,CLIFTON RD@GATEWOOD RD,33.797,-84.32275
70356,902060,CLIFTON RD @ N DECATUR RD,33.78906,-84.32113
70358,902061,N DECATUR RD @ HAYGOOD DR,33.791901,-84.314616
66016,902063,PERRY BLVD NW@MCCALLIE BLVD NW,33.799352,-84.454537
139046,139046,LAKEWOOD AVE SE@LIVERMORE ST SE,33.708366,-84.380135
126090,126090,ENGLEWOOD AVE SE@GRANT ST SE,33.722158,-84.376521
126134,126134,HILL ST@ORMOND ST,33.731335,-84.378343
127012,127012,MORELAND AVE SE@CUSTER AVE SE,33.715805,-84.349869
127014,127014,MORELAND AVE SE@LYNWYN LN SE,33.718334,-84.349907
127016,127016,MORELAND AVE SE@EASTLAND RD SE,33.719608,-84.349823
127020,127020,MORELAND AVE SE@CONFEDERATE AVE,33.724205,-84.349731
129212,129212,SECOND AVE@2319,33.721962,-84.307823
129214,129214,SECOND AVE@EAST DR,33.723228,-84.30777
129216,129216,SECOND AVE@CAPRI DR,33.724629,-84.307858
129218,129218,CANDLER RD@WHITES MILL RD,33.725975,-84.279434
129230,129230,CANDLER RD@VALLEY RIDGE DR,33.721241,-84.276825
129236,129236,CANDLER RD@WHITES MILL RD,33.725777,-84.278931
129240,129240,BULL RUN DR@BATTLE FORREST DR,33.702816,-84.287865
128082,128082,BOULDERCREST RD@GATES DR SE,33.708195,-84.3292
127058,127058,WOODLAND AVE SE @ CUSTER AVE SE,33.715372,-84.352915
127060,127060,CUSTER AVE SE @ WOODLAND AVE SE,33.715939,-84.35405
127062,127062,CUSTER AVE SE @ SLOAN CIR SE,33.71701,-84.356163
129288,129288,WHITES MILL RD@WHITES RDG,33.70951,-84.29377
129292,129292,WHITES MILL RD@TREGONEY DR,33.71117,-84.29183
128104,128104,EASTLAND RD SE@GLYNN DR SE,33.718739,-84.33728
130054,130054,CANDLER RD@EASTWYCK RD,33.715676,-84.273719
132004,132004,SNAPFINGER WOODS DR@PARK CENTRAL,33.709572,-84.173286
132006,132006,SNAPFINGER WOODS DR@MILLER RD,33.711136,-84.17894
131060,131060,RAINBOW DR@CLOUD LN,33.7081,-84.23259
131062,131062,RAINBOW DR@SNAPFINGER RD,33.706741,-84.22052
136054,136054,SYLVAN RD SW@HOPE DR SW,33.70686,-84.418472
144040,144040,CAMPBELLTON RD SW@FAIRBURN RD SW,33.690536,-84.511223
144042,144042,CAMPBELLTON RD SW@CAMP GROUND RD,33.690765,-84.512932
144050,144050,COUNTY LINE RD SW@CAMPBELLTON RD SW,33.696644,-84.535513
129242,129242,BATTLE FORREST DR@SHILOH DR,33.704418,-84.289368
132022,132022,COVINGTON HWY@MILLER RD,33.725641,-84.182044
140002,140002,MCDONOUGH BLVD SE@PARK RD SE,33.711313,-84.363144
128084,128084,BOULDERCREST RD SE@SUGAR MILL DR,33.709842,-84.330037
128086,128086,BOULDERCREST RD SE@BOULDERWOODS DR,33.710617,-84.32943
128088,128088,BOULDERCREST RD SE@FOXHALL LN SE,33.712227,-84.329185
128098,128098,SARGENT AVE SE@YOUNG ST SE,33.720757,-84.334869
128100,128100,YOUNG ST SE@EASTLAND RD SE,33.718731,-84.335057
140084,140084,MORELAND AVE SE@MCDONOUGH BLVD SE,33.704595,-84.349744
140086,140086,MORELAND AVE SE@MORELAND DR SE,33.709435,-84.34993
140088,140088,TURNER RD SE@VELMA ST SE,33.699833,-84.355125
129014,129014,BOULDERVIEW DR@SAHARA DR,33.7056,-84.31128
129016,129016,GRESHAM RD@ZANE GREY DR,33.705477,-84.308677
81122,902384,PEACHTREE ST @ 3RD ST,33.773613,-84.384715
126036,126036,MCDONOUGH BLVD SE@GAULT ST SE,33.713825,-84.372276
129104,129104,SOMBERO WAY@STIRRUP LN,33.69786,-84.30866
129106,129106,HABERSHAM DR @ KNOLL DR,33.725285,-84.285133
129107,129107,HORSESHOE DR@APACHE TR,33.69893,-84.30991
129108,129108,HABERSHAM DR @ 2518,33.725292,-84.28717
129118,129118,TYLER WAY @ TILSON RD,33.723244,-84.293671
129120,129120,TILSON RD@CRANBROOKE DR,33.722281,-84.294731
129122,129122,TILSON RD@DAWN DR,33.721565,-84.295875
129124,129124,TILSON RD@WALLINGFORD DR,33.719534,-84.298894
129136,129136,TRAILWOOD RD@JUANITA ST,33.725887,-84.304474
127038,127038,CONFEDERATE AVE SE@ALLOWAY PL SE,33.726433,-84.355698
127040,127040,E CONFEDERATE AVE @ UNDERWOOD AVE,33.726586,-84.357163
130058,130058,CANDLER RD @ RAINBOW DR,33.709576,-84.27211
128010,128010,BOULDERVIEW DR SE@ROLLINGWOOD LN,33.704201,-84.316032
128012,128012,ROLLINGWOOD LN SE@2796,33.706431,-84.315391
128002,128002,FLAT SHOALS RD SE@FAYETTEVILLE RD,33.725582,-84.322403
128004,128004,FLAT SHOALS RD SE@2051,33.724849,-84.321031
128005,128005,FLAT SHOALS RD SE@2110,33.723867,-84.319416
128013,128013,ROLLINGWOOD LN SE@2740,33.70708,-84.31498
128016,128016,ROLLINGWOOD LN SE@2680,33.70845,-84.31293
84162,902400,PONCE DE LEON AVE NE @ CLIFTON RD,33.773506,-84.331261
84172,902401,PONCE DE LEON AVE NE@LAKESHORE DR N,33.771404,-84.324661
84173,902402,PONCE DE LEON AVE @ N PONCE DE LEON,33.771805,-84.324557
84174,902403,PONCE DE LEON AVE@PONCE DE LEON MN,33.771271,-84.321869
106058,106058,MCAFEE RD@QUILLIAN AVE,33.732244,-84.298234
132024,132024,COVINGTON HWY@5816,33.724178,-84.178558
132026,132026,COVINGTON HWY@THICKET WAY,33.724709,-84.178726
130194,130194,COLUMBIA DR@WOODS DR,33.723339,-84.251605
134056,134056,STONE MOUNTAIN ST@IDA ST,33.716031,-84.107864
134058,134058,STONE MOUNTAIN ST@TRIBBLE ST,33.718248,-84.107967
144002,144002,CAMPBELLTON RD SW@BARGE RD SW,33.68988,-84.506546
144006,144006,BARGE RD SW@CAMPBELLTON RD,33.688682,-84.506506
144016,144016,BARGE RD SW@BUNKER HILL DR SW,33.684403,-84.506238
144018,144018,GREENBRIAR PKY @ BARGE RD,33.682354,-84.505676
144020,144020,GREENBRIAR PKY @ 3480,33.682781,-84.503357
144022,144022,GREENBRIAR PKY @ 3480,33.682972,-84.504494
128188,128188,BOULDERCREST RD@1725,33.707256,-84.328575
131078,131078,SNAPFINGER RD@TITAN RIDGE DR,33.724026,-84.234085
140024,140024,MCDONOUGH BLVD SE @ HENRY THOMAS DR SE,33.706367,-84.357162
140056,140056,FORREST PARK RD SE@THOMASVILLE DR S,33.698051,-84.359032
128136,128136,CUSTER AVE SE@1403,33.716587,-84.343208
130120,130120,RAINBOW DR@2958,33.710042,-84.269192
140178,140178,HENRY THOMAS DR @ KIPLING ST,33.703101,-84.351745
127030,127030,E CONFEDERATE AVE SE @ 1089,33.724464,-84.352127
126076,126076,CUSTER AVE SE@BENTEEN SE,33.717133,-84.366585
129137,129137,TRAILWOOD RD@2ND AVE,33.726028,-84.307482
129158,129158,TRAILWOOD RD@MARK TRL,33.725724,-84.301746
129160,129160,MARK TRL@EAST DR,33.723438,-84.301857
129162,129162,MARK TRL@TILSON RD,33.719715,-84.301971
129164,129164,TILSON RD@WALLINGFORD DR,33.719409,-84.298494
129171,129171,TYLER WAY@STARLINE DR,33.723081,-84.291112
131092,131092,WESLEY CHAPEL RD@WINGFOOT PL,33.720039,-84.215469
127066,127066,CUSTER AVE SE @ SLOAN CIR SE,33.717034,-84.358898
127068,127068,CUSTER AVE SE@BENTEEN PARK DR SE,33.71707,-84.361364
127070,127070,CUSTER AVE SE@783,33.717144,-84.362617
127056,127056,WOODLAND AVE SE @ WOODLAND CIR SE,33.713509,-84.35302
134020,134020,SWIFT ST @ MAIN ST,33.712714,-84.106358
134022,134022,SWIFT ST@BORN ST,33.711029,-84.105461
140106,140106,MORELAND AVE@MORELAND INDUSTRIAL B,33.708984,-84.349388
140108,140108,MORELAND AVE@1460,33.711796,-84.349419
140120,140120,WOODLAND AVE SE @ 1608,33.710968,-84.352524
140122,140122,WOODLAND AVE SE @ WOODLAND CIR SE,33.711849,-84.35273
140124,140124,MORELAND DR SE @ HAZELRIG DR SE,33.708733,-84.354214
140150,140150,MORELAND AVE SE@ISA DR SE,33.700711,-84.349699
128152,128152,BOULDERCREST RD SE@FOXHALL LN,33.7136,-84.329697
131048,131048,SNAPFINGER RD@EMERALD FALLS DR,33.720566,-84.229921
131079,131079,SNAPFINGER RD@EMERALD NORTH DR,33.723411,-84.233398
131080,131080,SNAPFINGER WOODS DR@4150,33.714283,-84.220253
134100,134100,COVINGTON HWY@HUBER ST,33.709237,-84.118561
134102,134102,EVANS MILL RD @ DAVIDSON DR,33.707553,-84.113174
134104,134104,MAIN ST @ REAGIN ST,33.708223,-84.112357
134106,134106,STONE MOUNTAIN LITHO RD@MARBUT RD,33.726543,-84.110742
140076,140076,MCDONOUGH BLVD SE @ HENRY THOMAS DR SE,33.706132,-84.356275
140096,140096,HENRY THOMAS DR SE @ THOMASVILLE DR,33.703838,-84.355606
129022,129022,VICKI LN SE@GRESHAM RD,33.71127,-84.30981
144056,144056,COUNTY LINE RD SW@CREEK VALLEY CT S,33.690296,-84.534889
144058,144058,COUNTY LINE RD SW@KIMBALL RD SW,33.6892,-84.534227
129100,129100,CORRAL DR SE@SOMBRERO WAY SE,33.697716,-84.306931
129102,129102,HABERSHAM DR@WHITES MILL RD,33.724529,-84.282365
129103,129103,HABERSHAM DR@LORING CT,33.724889,-84.282763
131032,131032,RAINBOW DR@WHIRLAWAY DR,33.7092,-84.23698
131044,131044,SNAPFINGER RD@EMERALD NORTH DR,33.723167,-84.23278
131046,131046,SNAPFINGER RD@EMERALD NORTH DR,33.721947,-84.231277
126128,126128,ENGLEWOOD AVE@HILL ST,33.722127,-84.378382
126092,126092,HILL ST SE@1111,33.722652,-84.378494
126102,126102,CUSTER AVE SE @ 930,33.717053,-84.357529
126104,126104,LAKEWOOD AVE SE@MILLER REED AVE SE,33.714306,-84.380844
126106,126106,LAKEWOOD AVE SE@ANNE ST SE,33.713219,-84.380882
126108,126108,LAKEWOOD AVE SE@ANNE ST SE,33.712952,-84.380554
129172,129172,HABERSHAM DR @ LORING CT,33.724663,-84.283257
129174,129174,HABERSHAM DR @ WHITES MILL RD,33.724121,-84.282875
129180,129180,CANDLER RD@OUSLEY CT,33.721336,-84.277245
131160,131160,SNAPFINGER WOODS DR@GOLF VISTA CIR,33.710469,-84.209493
128006,128006,FLAT SHOALS RD SE@KEYSTONE DR,33.723419,-84.319069
131050,131050,SNAPFINGER RD @ SNAPFINGER CIR,33.718395,-84.228491
130032,130032,GREEN FORREST DR@BELLGREEN WAY,33.72379,-84.25961
130034,130034,GREEN FORREST DR@2313,33.72198,-84.259294
130036,130036,GREEN FORREST DR@GLENDALE DR,33.721573,-84.263313
130052,130052,CANDLER RD@WINSTON MANOR DR,33.716751,-84.274522
133081,133081,COVINGTON HWY@COVE LAKE RD,33.719743,-84.154868
133083,133083,COVINGTON HWY@DEKALB MEDICAL PKY,33.717492,-84.146101
133095,133095,COVINGTON HWY@PHILLIPS RD,33.716584,-84.129507
133097,133097,COVINGTON HWY@WELLINGTON CIR,33.71657,-84.135533
133099,133099,COVINGTON HWY@WOODCREST WALK,33.717136,-84.141911
130186,130186,RAINBOW DR@COLUMBIA DR,33.711827,-84.252587
131094,131094,WESLEY CHAPEL RD@HAIRSTON RD,33.7175,-84.2155
131129,131129,RAINBOW DR@CLOUD LN,33.70855,-84.23239
137026,137026,AMAL DR SW@GIBEN RD SW,33.70741,-84.400115
137028,137028,METROPOLITAN PKY SW@MT ZION RD SW,33.672787,-84.408485
137030,137030,METROPOLITAN PKY SW@GRAND AVE SW,33.674068,-84.408409
137032,137032,DOGWOOD DR@COFIELD DR,33.671673,-84.408577
137041,137041,METROPOLITAN PKY SW@LAKEWOOD AVE SW,33.696988,-84.40792
137042,137042,METROPOLITAN PKY SW@LANGSTON DR SW,33.694911,-84.407991
137044,137044,METROPOLITAN PKY SW@CASPLAN ST,33.706944,-84.407814
137047,137047,METROPOLITAN PKY@1800,33.705324,-84.407767
84184,902339,W PONCE DE LEON AVE@PARKWOOD RD,33.773755,-84.313528
85288,902340,PONCE DE LEON AVE@PONCE DE LEON PL,33.775341,-84.301605
85290,902341,W PONCE DE LEON AVE @ FAIRVIEW AVE,33.775665,-84.302216
85291,902342,PONCE DE LEON AVE@PONCE DE LEON PL,33.775358,-84.300419
144014,144014,BARGE RD SW@BUNKER HILL DR SW,33.68454,-84.506485
144024,144024,GREENBRIAR PKY @ BARGE RD SW,33.68288,-84.50592
128182,128182,BRANNEN RD@SUGAR CREEK PL,33.715933,-84.323569
128184,128184,BOULDERCREST RD@1470,33.714943,-84.329937
128186,128186,BOULDERCREST RD@MARY LOU LN,33.702565,-84.326418
128196,128196,BOULDERCREST RD SE@GATES DR SE,33.708204,-84.329352
128198,128198,BOULDERCREST RD@1740,33.70732,-84.327992
129002,129002,SOMBRERO WAY SE@HORSESHOE DR,33.697909,-84.30983
129004,129004,HORSESHOE DR@WEE KIRK RD,33.69958,-84.30997
129012,129012,GRESHAM RD@TALLY HO DR,33.704461,-84.308481
130166,130166,COLUMBIA DR@RAINBOW DR,33.711547,-84.252319
130168,130168,COLUMBIA DR@COLUMBIA CROSSING DR,33.714272,-84.252235
130169,130169,COLUMBIA DR@COLUMBIA WOODS DR,33.718166,-84.25228
130185,130185,RAINBOW DR@COMET CIR,33.71103,-84.25024
126020,126020,MCDONOUGH BLVD SE@PARK AVE SE,33.713638,-84.370289
128008,128008,BOULDERVIEW DR SE@1882,33.70432,-84.3131
81124,902385,PEACHTREE ST NE@3RD ST NE,33.773712,-84.385056
81134,902386,PEACHTREE ST NE@10TH ST NE,33.781796,-84.384232
81136,902387,PEACHTREE ST @ 11TH ST,33.782803,-84.38385
81137,902388,PEACHTREE ST NE@13TH ST NE,33.785596,-84.38311
84186,902389,W PONCE DE LEON AVE @ PARKWOOD RD,33.773979,-84.31311
81126,902390,PEACHTREE ST@4TH ST,33.774875,-84.384597
81128,902391,PEACHTREE ST@5TH ST,33.776283,-84.384754
81130,902392,PEACHTREE ST@6TH ST,33.777363,-84.384644
81132,902393,PEACHTREE ST@PEACHTREE PL,33.780811,-84.384377
84189,902395,MAYSON AVE NE@WATSON ST NE,33.756809,-84.338476
84190,902396,MAYSON AVE NE@2ND ST NE,33.757668,-84.338425
130148,130148,COLUMBIA DR@COLUMBIA PKY,33.69896,-84.25153
130187,130187,RAINBOW DR@COMET CIR,33.71105,-84.250486
130188,130188,RAINBOW DR@KNOLLVIEW DR,33.709126,-84.245995
130060,130060,CANDLER RD@S RAINBOW DR,33.708525,-84.272324
130062,130062,CANDLER RD @ S RAINBOW DR,33.706593,-84.272339
130076,130076,CANDLER RD@WARREN RD,33.704308,-84.270706
130080,130080,FLAT SHOALS RD@PANTHERSVILLE RD,33.702286,-84.268951
133128,133128,FAIRINGTON RD@FAIRINGTON PKY,33.70281,-84.165077
133130,133130,FAIRINGTON RD@5400,33.702562,-84.168775
133132,133132,COVINGTON HWY@6025,33.72357,-84.171171
133144,133144,COVINGTON HWY@STRATHMOOR MANOR DR,33.720776,-84.157702
133146,133146,COVINGTON HWY@PHILLIPS RD,33.716181,-84.129525
130220,130220,RAINBOW DR@RAINBOW CIR,33.710109,-84.26154
132028,132028,COVINGTON HWY@SCARBROUGH DR,33.724077,-84.175289
132046,132046,SNAPFINGER WOODS DR@4521,33.709763,-84.204033
132048,132048,SNAPFINGER WOODS DR@4795,33.710781,-84.193352
137068,137068,METROPOLITAN PKY SW@MOBILE AVE SW,33.698448,-84.408371
137069,137069,METROPOLITAN PKY SW@LAKEWOOD AVE SW,33.6972,-84.408111
137070,137070,PRYOR RD SW@HILLTOP DR SW,33.699192,-84.399185
137072,137072,LAKEWOOD WAY SW@PRYOR RD SW,33.700411,-84.398891
137082,137082,ATLANTA METRO COLLEGE,33.71046,-84.404105
137090,137090,METROPOLITAN PK@FAIR DR,33.703519,-84.408214
137092,137092,METROPOLITAN PK@FAIR DR,33.703702,-84.407895
133029,133029,FAIRINGTON RD@CHUPP WAY,33.702183,-84.148201
129018,129018,BOULDERVIEW DR@GRESHAM RD,33.706807,-84.30885
129030,129030,CLIFTON CHURCH RD@FLAT SHOALS RD,33.70546,-84.299713
129032,129032,SHERLOCK DR@2742,33.706928,-84.299271
129034,129034,SHERLOCK DR@2670,33.70964,-84.29927
129036,129036,SHERLOCK DR@CASHER CT,33.71111,-84.29916
130198,130198,CANDLER RD @ 2801,33.709874,-84.272898
130200,130200,CANDLER RD @ 2801,33.708133,-84.273011
130202,130202,COLUMBIA DR@TRALYN CT,33.704608,-84.25247
130204,130204,COLUMBIA DR@TRALYN CT,33.704951,-84.25283
130218,130218,RAINBOW DR@OLD RAINBOW DR,33.711561,-84.258485
126052,126052,HILL ST SE@ENGLEWOOD AVE,33.724558,-84.378919
126072,126072,CUSTER AVE SE@740,33.717312,-84.364244
774080,774080,BOULEVARD GRANADA@BELVEDERE AVE,33.720761,-84.463746
99969981,900020,WASHINGTON ST@CHURCH ST,33.564385,-84.58519
774084,774084,BOULEVARD GRANADA@CASCADE RD,33.721848,-84.46399
774085,774085,BOULEVARD GRANADA@2174,33.717171,-84.460034
774056,774056,BOULEVARD LORRAINE@BELVEDERE AVE,33.720774,-84.458219
770060,770060,DEFOORS FERRY RD NW@WARREN RD,33.82252,-84.44542
770112,770112,NORTHSIDE DR @ NORTHSIDE CIR,33.79819,-84.40816
770380,770380,HABERSHAM DR@GREYSTONE WAY,33.72497,-84.289544
770402,770402,OUSLEY CT@2457,33.720179,-84.278954
105374,105374,BOULEVARD SE@WOODBINE AVE SE,33.752998,-84.335213
105376,105376,BOULEVARD SE@WYMAN ST SE,33.753201,-84.333361
105378,105378,BOULEVARD SE@CLIFTON ST NE,33.753021,-84.331558
105386,105386,BOULEVARD SE@HOWARD ST SE,33.751331,-84.323151
106366,106366,2ND AVE SE@90,33.749199,-84.309502
105410,105410,MEMORIAL DR SE@1422,33.747292,-84.341217
105412,105412,MEMORIAL DR SE@EASTSIDE AVE SE,33.74728,-84.34005
105424,105424,MEMORIAL DR SE@CLAY ST SE,33.7472,-84.33036
105426,105426,MEMORIAL DR SE@WILKINSON DR SE,33.747253,-84.328728
105428,105428,MEMORIAL DR SE@WARREN ST SE,33.747181,-84.326561
105430,105430,MEMORIAL DR SE@ELEANOR ST,33.747296,-84.32365
106410,106410,MEMORIAL DR@3RD AVE,33.747513,-84.308136
106412,106412,MEMORIAL DR@CARTER AVE,33.747475,-84.304977
106414,106414,MEMORIAL DR@LAKE DR SE,33.746868,-84.30294
200100,906398,ROOSEVELT HWY@GULLATT RD,33.538074,-84.625431
555100,555100,TRADEPORT BLVD@600,33.647561,-84.394803
555300,555300,SIX FLAGS PKY@SERVICE RD,33.771758,-84.552431
770008,770008,HOWELL MILL RD@2920,33.834292,-84.419549
770047,770047,DEFOOR AVE NW@CLAREMONT ST NW,33.804802,-84.42251
770049,770049,DEFOORS FERRY RD NW @ BOHLER RD NW,33.81417,-84.426417
99971002,210763,FAIRBURN RD@1065,33.778945,-84.506778
770855,770855,7TH ST@SAINT JAMES AVE,33.786104,-84.473775
770856,770856,CANDLELIGHT LN@RENFREW CT,33.755278,-84.521313
770859,770859,NORTHWEST DR@SAINT JAMES AVE,33.785992,-84.47531
770860,770860,CANDLELIGHT LN@KENORA DR,33.757788,-84.519656
771408,771408,RIVER RD@RIDGETOP DR,33.656893,-84.242513
190012,190012,BROAD ST@152,33.569215,-84.576301
190014,190014,BROAD ST@ELDER ST,33.569773,-84.57524
190030,190030,BROAD ST@ROBERTS ST,33.559547,-84.588401
190032,190032,BROAD ST@431,33.558503,-84.589945
190034,190034,ROOSEVELT HWY@6501,33.555812,-84.594024
190038,190038,ROOSEVELT HWY@6400,33.55641,-84.593352
106370,106370,2ND AVE@NORTHERN ST,33.752098,-84.309547
197110,197110,ROOSEVELT HWY@BISHOP RD,33.541543,-84.616787
197130,197130,ROOSEVELT HWY@HOBGOOD RD,33.537542,-84.63414
197140,197140,ROOSEVELT HWY@WALNUT WAY,33.529104,-84.658979
200014,906390,MAIN ST@TURNER AVE,33.523682,-84.665848
200016,906391,MAIN ST@JACKSON AVE,33.521313,-84.667488
200018,906392,MAIN ST@TOOMBS ST,33.517541,-84.669744
200020,906393,ROOSEVELT HWY@TATUM RD,33.535764,-84.641773
200034,906397,MAIN ST@GRIFFITH DR,33.526527,-84.663474
770009,770009,HOWELL MILL RD NW@WESLEY DR NW,33.822818,-84.415996
770759,770759,JOSEPH E BOONE BLVD @ 2125,33.766222,-84.457409
770800,770800,BURTON RD@2501,33.755964,-84.470667
771300,771300,SHERIDAN RD@BRIARCLIFF RD,33.82494,-84.33468
99970676,210447,HAMMOND DR@BROOKGREEN RD,33.91898,-84.36752
774348,774348,WELCOME ALL RD @ WELCOME ALL RD CON,33.655769,-84.521315
774350,774350,SULLIVAN RD@SOUTHPORT RD,33.624532,-84.46216
99970710,210484,ALPHARETTA HWY @ COMMERCE PKWY,34.039294,-84.342878
99970711,210485,DEERFIELD PKWY@MORRIS RD,34.09022,-84.269661
102132,102132,CAPITOL AVE SW@MEMORIAL DR,33.74725,-84.38795
105006,105006,FLAT SHOALS AVE SE @ ORMEWOOD AVE SE,33.734583,-84.341026
105468,105468,GLENWOOD AVE SE@EASTSIDE AVE SE,33.74014,-84.33985
105470,105470,GLENWOOD AVE@BLAKE AVE SE,33.739777,-84.338005
105478,105478,GLENWOOD AVE SE@FLAT SHOALS AVE SE,33.740361,-84.34515
770748,770748,ILLINOIS AVE@DETROIT AVE,33.766781,-84.451578
773876,773876,SKIPPER DR@WATERFORD RD,33.772197,-84.490684
771120,771120,EUCLID AVE@AUSTIN AVE,33.76309,-84.3527
774428,774428,SYLVAN RD@SAMPLER WAY,33.695636,-84.418222
771765,771765,PEACHTREE RD@DRUID HILLS RD,33.858076,-84.341089
105466,105466,GLENWOOD AVE SE@EASTSIDE AVE SE,33.739954,-84.340209
106462,106462,CANDLER RD@SAINT PATRICK ST,33.750721,-84.292416
102030,102030,PRYOR ST SW@TRINITY AVE SW,33.74945,-84.392775
